feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	275269	275631	+	UMX48172.1			DUF4180 domain-containing protein			L7H18_01350	363	120	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	275918	276070	+							L7H18_01355	153		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	275918	276070	+	UMX48173.1			hypothetical protein			L7H18_01355	153	50	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	276112	276987	+							L7H18_01360	876		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	276112	276987	+	UMX48174.1			SIMPL domain-containing protein			L7H18_01360	876	291	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	277057	277587	+							L7H18_01365	531		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	277057	277587	+	UMX48175.1			hypothetical protein			L7H18_01365	531	176	
gene	pseudogene	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	277693	278934	+							L7H18_01370	1242		pseudo
CDS	without_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	277693	278934	+				NAD(P)/FAD-dependent oxidoreductase			L7H18_01370	1242		pseudo
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	279126	279746	+							L7H18_01375	621		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	279126	279746	+	UMX48176.1			hypothetical protein			L7H18_01375	621	206	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	280209	280622	-							L7H18_01380	414		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	280209	280622	-	UMX48177.1			four helix bundle protein			L7H18_01380	414	137	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	280728	281606	+							L7H18_01385	879		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	280728	281606	+	UMX48178.1			reverse transcriptase/maturase family protein			L7H18_01385	879	292	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	281778	282230	+					greA		L7H18_01390	453		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	281778	282230	+	UMX48179.1			transcription elongation factor GreA	greA		L7H18_01390	453	150	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	282358	283290	+							L7H18_01395	933		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	282358	283290	+	UMX48180.1			hypothetical protein			L7H18_01395	933	310	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	283510	284088	+							L7H18_01400	579		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	283510	284088	+	UMX48181.1			sigma-70 family RNA polymerase sigma factor			L7H18_01400	579	192	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	284081	284815	+							L7H18_01405	735		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	284081	284815	+	UMX48182.1			hypothetical protein			L7H18_01405	735	244	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	285035	286804	+							L7H18_01410	1770		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	285035	286804	+	UMX48183.1			efflux RND transporter periplasmic adaptor subunit			L7H18_01410	1770	589	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	286850	287587	+							L7H18_01415	738		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	286850	287587	+	UMX48184.1			ABC transporter ATP-binding protein			L7H18_01415	738	245	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	287590	288813	+							L7H18_01420	1224		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	287590	288813	+	UMX48185.1			ABC transporter permease			L7H18_01420	1224	407	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	288846	289388	+							L7H18_01425	543		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	288846	289388	+	UMX48186.1			DUF5666 domain-containing protein			L7H18_01425	543	180	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	289432	289941	+							L7H18_01430	510		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	289432	289941	+	UMX48187.1			hypothetical protein			L7H18_01430	510	169	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	290009	290458	-							L7H18_01435	450		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	290009	290458	-	UMX48188.1			divergent PAP2 family protein			L7H18_01435	450	149	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	290789	291601	+							L7H18_01440	813		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	290789	291601	+	UMX48189.1			alpha/beta hydrolase			L7H18_01440	813	270	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	291598	292743	+							L7H18_01445	1146		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	291598	292743	+	UMX48190.1			glycosyltransferase			L7H18_01445	1146	381	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	292732	293427	-							L7H18_01450	696		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	292732	293427	-	UMX48191.1			rRNA pseudouridine synthase			L7H18_01450	696	231	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	293486	294187	-							L7H18_01455	702		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	293486	294187	-	UMX48192.1			hypothetical protein			L7H18_01455	702	233	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	294395	295060	+							L7H18_01460	666		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	294395	295060	+	UMX48193.1			YdcF family protein			L7H18_01460	666	221	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	295326	295703	+							L7H18_01465	378		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	295326	295703	+	UMX48194.1			DUF2178 domain-containing protein			L7H18_01465	378	125	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	295700	295897	+							L7H18_01470	198		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	295700	295897	+	UMX48195.1			helix-turn-helix transcriptional regulator			L7H18_01470	198	65	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	295945	296751	+					mutM		L7H18_01475	807		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	295945	296751	+	UMX48196.1			DNA-formamidopyrimidine glycosylase	mutM		L7H18_01475	807	268	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	296834	297106	+							L7H18_01480	273		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	296834	297106	+	UMX48197.1			hypothetical protein			L7H18_01480	273	90	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	297113	298495	+							L7H18_01485	1383		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	297113	298495	+	UMX48198.1			radical SAM protein			L7H18_01485	1383	460	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	298485	299063	+							L7H18_01490	579		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	298485	299063	+	UMX48199.1			isoprenylcysteine carboxylmethyltransferase family protein			L7H18_01490	579	192	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	299162	299629	+							L7H18_01495	468		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	299162	299629	+	UMX48200.1			DUF4395 domain-containing protein			L7H18_01495	468	155	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	299623	300396	+							L7H18_01500	774		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	299623	300396	+	UMX48201.1			prolipoprotein diacylglyceryl transferase			L7H18_01500	774	257	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	300396	300716	+							L7H18_01505	321		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	300396	300716	+	UMX48202.1			hypothetical protein			L7H18_01505	321	106	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	300774	301061	+							L7H18_01510	288		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	300774	301061	+	UMX48203.1			hypothetical protein			L7H18_01510	288	95	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	301378	302106	-							L7H18_01515	729		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	301378	302106	-	UMX48204.1			hypothetical protein			L7H18_01515	729	242	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	302449	304131	+							L7H18_01520	1683		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	302449	304131	+	UMX48205.1			AAA family ATPase			L7H18_01520	1683	560	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	304155	304592	+							L7H18_01525	438		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	304155	304592	+	UMX48206.1			YbhB/YbcL family Raf kinase inhibitor-like protein			L7H18_01525	438	145	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	304876	306324	+							L7H18_01530	1449		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	304876	306324	+	UMX48207.1			TIGR04141 family sporadically distributed protein			L7H18_01530	1449	482	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	306376	306705	+							L7H18_01535	330		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	306376	306705	+	UMX48208.1			nucleoside triphosphate pyrophosphohydrolase family protein			L7H18_01535	330	109	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	306736	307305	+							L7H18_01540	570		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	306736	307305	+	UMX48209.1			M48 family metallopeptidase			L7H18_01540	570	189	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	307359	307973	+							L7H18_01545	615		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	307359	307973	+	UMX48210.1			mechanosensitive ion channel family protein			L7H18_01545	615	204	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	307993	308262	+							L7H18_01550	270		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	307993	308262	+	UMX48211.1			DUF5652 family protein			L7H18_01550	270	89	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	308305	308805	-							L7H18_01555	501		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	308305	308805	-	UMX48212.1			metallophosphatase family protein			L7H18_01555	501	166	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	309091	309756	+							L7H18_01560	666		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	309091	309756	+	UMX48213.1			transposase			L7H18_01560	666	221	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	309915	311741	+					dnaG		L7H18_01565	1827		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	309915	311741	+	UMX48214.1			DNA primase	dnaG		L7H18_01565	1827	608	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	311885	312943	+							L7H18_01570	1059		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	311885	312943	+	UMX48462.1			sigma-70 family RNA polymerase sigma factor			L7H18_01570	1059	352	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	313003	313548	+							L7H18_01575	546		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	313003	313548	+	UMX48215.1			cytidylate kinase family protein			L7H18_01575	546	181	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	313553	314092	+							L7H18_01580	540		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	313553	314092	+	UMX48216.1			cytidylate kinase family protein			L7H18_01580	540	179	
gene	tRNA	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	314184	314255	+							L7H18_01585	72		
tRNA		GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	314184	314255	+				tRNA-Asn			L7H18_01585	72		anticodon=GTT
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	314591	315502	+							L7H18_01590	912		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	314591	315502	+	UMX48217.1			hypothetical protein			L7H18_01590	912	303	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	315980	316162	+							L7H18_01595	183		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	315980	316162	+	UMX48218.1			AbrB/MazE/SpoVT family DNA-binding domain-containing protein			L7H18_01595	183	60	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	316306	316851	+							L7H18_01600	546		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	316306	316851	+	UMX48219.1			flavodoxin family protein			L7H18_01600	546	181	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	316857	317630	+							L7H18_01605	774		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	316857	317630	+	UMX48220.1			DUF4037 domain-containing protein			L7H18_01605	774	257	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	317747	318196	+					tnpA		L7H18_01610	450		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	317747	318196	+	UMX48221.1			IS200/IS605 family transposase	tnpA		L7H18_01610	450	149	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	318371	318778	+							L7H18_01615	408		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	318371	318778	+	UMX48222.1			hypothetical protein			L7H18_01615	408	135	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	318705	319964	-							L7H18_01620	1260		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	318705	319964	-	UMX48223.1			ISL3 family transposase			L7H18_01620	1260	419	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	319952	320269	+							L7H18_01625	318		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	319952	320269	+	UMX48224.1			hypothetical protein			L7H18_01625	318	105	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	320344	320967	+							L7H18_01630	624		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	320344	320967	+	UMX48225.1			hypothetical protein			L7H18_01630	624	207	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	321295	322149	-							L7H18_01635	855		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	321295	322149	-	UMX48226.1			DNA adenine methylase			L7H18_01635	855	284	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	322146	324071	-							L7H18_01640	1926		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	322146	324071	-	UMX48227.1			hypothetical protein			L7H18_01640	1926	641	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	324560	324883	+							L7H18_01645	324		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	324560	324883	+	UMX48463.1			helix-hairpin-helix domain-containing protein			L7H18_01645	324	107	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	324963	325712	+							L7H18_01650	750		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	324963	325712	+	UMX48228.1			transposase			L7H18_01650	750	249	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	325916	327034	+					rsgA		L7H18_01655	1119		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	325916	327034	+	UMX48229.1			ribosome small subunit-dependent GTPase A	rsgA		L7H18_01655	1119	372	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	327075	327488	+							L7H18_01660	414		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	327075	327488	+	UMX48230.1			desulfoferrodoxin			L7H18_01660	414	137	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	327679	328080	+							L7H18_01665	402		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	327679	328080	+	UMX48231.1			hypothetical protein			L7H18_01665	402	133	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	328141	328398	-							L7H18_01670	258		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	328141	328398	-	UMX48232.1			SWIB/MDM2 domain-containing protein			L7H18_01670	258	85	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	328781	329740	+							L7H18_01675	960		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	328781	329740	+	UMX48233.1			M15 family metallopeptidase			L7H18_01675	960	319	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	329911	330108	+							L7H18_01680	198		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	329911	330108	+	UMX48234.1			cold shock domain-containing protein			L7H18_01680	198	65	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	330190	330390	+							L7H18_01685	201		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	330190	330390	+	UMX48235.1			hypothetical protein			L7H18_01685	201	66	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	330806	331327	-							L7H18_01690	522		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	330806	331327	-	UMX48236.1			GrpB family protein			L7H18_01690	522	173	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	331521	332003	+							L7H18_01695	483		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	331521	332003	+	UMX48237.1			hypothetical protein			L7H18_01695	483	160	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	332211	333194	+							L7H18_01700	984		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	332211	333194	+	UMX48238.1			DUF5671 domain-containing protein			L7H18_01700	984	327	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	333248	334348	-							L7H18_01705	1101		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	333248	334348	-	UMX48239.1			hypothetical protein			L7H18_01705	1101	366	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	334836	336044	+							L7H18_01710	1209		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	334836	336044	+	UMX48240.1			DEAD/DEAH box helicase			L7H18_01710	1209	402	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	336128	337000	+							L7H18_01715	873		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	336128	337000	+	UMX48241.1			hypothetical protein			L7H18_01715	873	290	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	336949	337599	-							L7H18_01720	651		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	336949	337599	-	UMX48242.1			hypothetical protein			L7H18_01720	651	216	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	337699	338022	-							L7H18_01725	324		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	337699	338022	-	UMX48243.1			YerC/YecD family TrpR-related protein			L7H18_01725	324	107	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	338228	338881	+							L7H18_01730	654		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	338228	338881	+	UMX48244.1			DUF192 domain-containing protein			L7H18_01730	654	217	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	338997	341669	-							L7H18_01735	2673		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	338997	341669	-	UMX48245.1			GNAT family N-acetyltransferase			L7H18_01735	2673	890	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	342456	342728	+							L7H18_01740	273		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	342456	342728	+	UMX48246.1			anaerobic ribonucleoside-triphosphate reductase			L7H18_01740	273	90	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	342886	343470	+							L7H18_01745	585		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	342886	343470	+	UMX48247.1			rubrerythrin family protein			L7H18_01745	585	194	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	343645	344724	+							L7H18_01750	1080		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	343645	344724	+	UMX48248.1			CAP domain-containing protein			L7H18_01750	1080	359	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	344816	348193	-							L7H18_01755	3378		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	344816	348193	-	UMX48249.1			efflux RND transporter permease subunit			L7H18_01755	3378	1125	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	348295	349896	-							L7H18_01760	1602		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	348295	349896	-	UMX48250.1			efflux RND transporter periplasmic adaptor subunit			L7H18_01760	1602	533	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	349906	350451	-							L7H18_01765	546		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	349906	350451	-	UMX48251.1			TetR/AcrR family transcriptional regulator			L7H18_01765	546	181	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	350674	351372	+							L7H18_01770	699		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	350674	351372	+	UMX48252.1			RluA family pseudouridine synthase			L7H18_01770	699	232	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	351415	351915	+							L7H18_01775	501		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	351415	351915	+	UMX48253.1			hypothetical protein			L7H18_01775	501	166	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	351930	354293	+							L7H18_01780	2364		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	351930	354293	+	UMX48254.1			cation-translocating P-type ATPase			L7H18_01780	2364	787	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	354948	356474	+							L7H18_01785	1527		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	354948	356474	+	UMX48255.1			VWA domain-containing protein			L7H18_01785	1527	508	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	356531	357310	+							L7H18_01790	780		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	356531	357310	+	UMX48256.1			hypothetical protein			L7H18_01790	780	259	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	357334	358572	+							L7H18_01795	1239		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	357334	358572	+	UMX48257.1			serine hydroxymethyltransferase			L7H18_01795	1239	412	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	358713	359021	+							L7H18_01800	309		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	358713	359021	+	UMX48258.1			RNA-binding protein			L7H18_01800	309	102	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	359187	359900	+							L7H18_01805	714		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	359187	359900	+	UMX48259.1			peptidylprolyl isomerase			L7H18_01805	714	237	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	360070	360936	+							L7H18_01810	867		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	360070	360936	+	UMX48260.1			site-specific DNA-methyltransferase			L7H18_01810	867	288	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	360933	361700	+							L7H18_01815	768		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	360933	361700	+	UMX48261.1			cytosolic protein			L7H18_01815	768	255	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	361967	363040	+					mnmA		L7H18_01820	1074		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	361967	363040	+	UMX48262.1			tRNA 2-thiouridine(34) synthase MnmA	mnmA		L7H18_01820	1074	357	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	363124	364776	+							L7H18_01825	1653		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	363124	364776	+	UMX48263.1			cell division FtsZ family protein			L7H18_01825	1653	550	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	364898	365809	+							L7H18_01830	912		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	364898	365809	+	UMX48264.1			FAD-dependent oxidoreductase			L7H18_01830	912	303	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	365956	367200	+					eno		L7H18_01835	1245		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	365956	367200	+	UMX48265.1			phosphopyruvate hydratase	eno		L7H18_01835	1245	414	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	367190	368182	+							L7H18_01840	993		
CDS	with_protein	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	367190	368182	+	UMX48266.1			virulence protein RhuM/Fic/DOC family protein			L7H18_01840	993	330	
gene	protein_coding	GCA_022530585.1	Primary Assembly	chromosome		CP092821.1	368783	369562	+					gpmA		L7H18_01845	780		
