feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	343352	343741	+							NCTC12421_00381	390		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	343352	343741	+	SQE54100.1			holin			NCTC12421_00381	390	129	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	343738	344544	+					lytA_1		NCTC12421_00382	807		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	343738	344544	+	SQE54101.1			N-acetylmuramoyl-L-alanine amidase	lytA_1		NCTC12421_00382	807	268	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	344987	345463	-							NCTC12421_00383	477		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	344987	345463	-	SQE54102.1			integral membrane protein			NCTC12421_00383	477	158	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	346000	346755	+					kdgR		NCTC12421_00384	756		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	346000	346755	+	SQE54103.1			transcriptional regulator, IclR family	kdgR		NCTC12421_00384	756	251	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	346921	347568	+					dgoA_1		NCTC12421_00385	648		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	346921	347568	+	SQE54104.1			2-dehydro-3-deoxyphosphogluconate aldolase family protein	dgoA_1		NCTC12421_00385	648	215	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	347571	348566	+					iolC		NCTC12421_00386	996		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	347571	348566	+	SQE54105.1			2-dehydro-3-deoxygluconokinase	iolC		NCTC12421_00386	996	331	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	348682	349521	+					kduI1		NCTC12421_00387	840		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	348682	349521	+	SQE54106.1			4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase	kduI1		NCTC12421_00387	840	279	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	349550	350353	+					gno		NCTC12421_00388	804		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	349550	350353	+	SQE54107.1			gluconate 5-dehydrogenase	gno		NCTC12421_00388	804	267	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	350634	351065	+					manX_1		NCTC12421_00389	432		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	350634	351065	+	SQE54108.1			PTS system, mannose/fructose/sorbose-specific IIAB component	manX_1		NCTC12421_00389	432	143	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	351066	352265	+					ugl		NCTC12421_00390	1200		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	351066	352265	+	SQE54109.1			glucuronyl hydrolase	ugl		NCTC12421_00390	1200	399	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	352285	352776	+					sorB		NCTC12421_00391	492		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	352285	352776	+	SQE54110.1			PTS system transporter subunit IIB	sorB		NCTC12421_00391	492	163	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	352796	353578	+					agaC_2		NCTC12421_00392	783		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	352796	353578	+	SQE54111.1			PTS system transporter subunit IIC	agaC_2		NCTC12421_00392	783	260	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	353565	354383	+					manZ_2		NCTC12421_00393	819		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	353565	354383	+	SQE54112.1			PTS system transporter subunit IID	manZ_2		NCTC12421_00393	819	272	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	354383	354688	+							NCTC12421_00394	306		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	354383	354688	+	SQE54113.1			preprotein translocase subunit YajC			NCTC12421_00394	306	101	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	354814	356589	+							NCTC12421_00395	1776		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	354814	356589	+	SQE54114.1			Uncharacterized protein conserved in bacteria			NCTC12421_00395	1776	591	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	356688	357689	+					cytR_2		NCTC12421_00396	1002		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	356688	357689	+	SQE54115.1			LacI family transcriptional regulator	cytR_2		NCTC12421_00396	1002	333	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	357968	359737	+					bgaL2		NCTC12421_00397	1770		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	357968	359737	+	SQE54116.1			beta-galactosidase	bgaL2		NCTC12421_00397	1770	589	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	359756	360241	+					levE		NCTC12421_00398	486		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	359756	360241	+	SQE54117.1			PTS system mannose/fructose/sorbose transporter subunit IIB	levE		NCTC12421_00398	486	161	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	360269	361159	+					agaC_3		NCTC12421_00399	891		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	360269	361159	+	SQE54118.1			Phosphotransferase system, mannose/fructose/N -acetylgalactosamine-specific component IIC	agaC_3		NCTC12421_00399	891	296	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	361146	361964	+					manZ_3		NCTC12421_00400	819		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	361146	361964	+	SQE54119.1			PTS system IID component, Man family (TC 4.A.6)	manZ_3		NCTC12421_00400	819	272	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	361964	362365	+					manX_2		NCTC12421_00401	402		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	361964	362365	+	SQE54120.1			PTS system mannose/fructose/sorbose transporter subunit IIA	manX_2		NCTC12421_00401	402	133	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	362460	363617	+					agaS		NCTC12421_00402	1158		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	362460	363617	+	SQE54121.1			galactosamine 6-phosphate isomerase AgaS	agaS		NCTC12421_00402	1158	385	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	363651	364622	+					lacD2_2		NCTC12421_00403	972		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	363651	364622	+	SQE54122.1			tagatose-bisphosphate aldolase 2	lacD2_2		NCTC12421_00403	972	323	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	364770	365501	+					yvoA_1		NCTC12421_00404	732		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	364770	365501	+	SQE54123.1			GntR family transcriptional regulator	yvoA_1		NCTC12421_00404	732	243	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	365592	366413	+							NCTC12421_00405	822		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	365592	366413	+	SQE54124.1			Uncharacterised protein			NCTC12421_00405	822	273	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	366566	367711	+					tgt		NCTC12421_00406	1146		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	366566	367711	+	SQE54125.1			tRNA-guanine transglycosylase	tgt		NCTC12421_00406	1146	381	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	367761	368081	+							NCTC12421_00407	321		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	367761	368081	+	SQE54126.1			preprotein translocase subunit YajC			NCTC12421_00407	321	106	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	368628	371234	+					aad		NCTC12421_00408	2607		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	368628	371234	+	SQE54127.1			aldehyde-alcohol dehydrogenase	aad		NCTC12421_00408	2607	868	
gene	rRNA	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	371758	373304	+							NCTC12421_00409	1547		
rRNA		GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	371758	373304	+				16S ribosomal RNA			NCTC12421_00409	1547		
gene	rRNA	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	373502	376411	+							NCTC12421_00410	2910		
rRNA		GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	373502	376411	+				23S ribosomal RNA			NCTC12421_00410	2910		
gene	rRNA	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	376478	376592	+							NCTC12421_00411	115		
rRNA		GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	376478	376592	+				5S ribosomal RNA			NCTC12421_00411	115		
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	376755	377465	-					lutC		NCTC12421_00412	711		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	376755	377465	-	SQE54128.1			YkgG family protein	lutC		NCTC12421_00412	711	236	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	377466	378932	-					lutB		NCTC12421_00413	1467		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	377466	378932	-	SQE54129.1			iron-sulfur cluster binding protein	lutB		NCTC12421_00413	1467	488	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	378953	379705	-					lutA		NCTC12421_00414	753		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	378953	379705	-	SQE54130.1			Fe-S oxidoreductase	lutA		NCTC12421_00414	753	250	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	380036	380638	+							NCTC12421_00415	603		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	380036	380638	+	SQE54131.1			VanZ like family			NCTC12421_00415	603	200	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	380683	381864	+							NCTC12421_00416	1182		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	380683	381864	+	SQE54132.1			putative transporter			NCTC12421_00416	1182	393	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	382230	383528	+					hisS		NCTC12421_00418	1299		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	382230	383528	+	SQE54133.1			histidyl-tRNA synthetase	hisS		NCTC12421_00418	1299	432	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	383535	385307	+					aspS		NCTC12421_00419	1773		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	383535	385307	+	SQE54134.1			aspartyl-tRNA synthetase	aspS		NCTC12421_00419	1773	590	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	385435	386313	+							NCTC12421_00420	879		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	385435	386313	+	SQE54135.1			YitT family protein			NCTC12421_00420	879	292	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	386870	388702	+					oatA		NCTC12421_00421	1833		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	386870	388702	+	SQE54136.1			acyltransferase	oatA		NCTC12421_00421	1833	610	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	388791	389123	-					hxlB		NCTC12421_00422	333		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	388791	389123	-	SQE54137.1			6-phospho 3-hexuloisomerase	hxlB		NCTC12421_00422	333	110	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	389190	389282	-							NCTC12421_00423	93		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	389190	389282	-	SQE54138.1			Uncharacterised protein			NCTC12421_00423	93	30	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	389293	390132	-					nnrD		NCTC12421_00424	840		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	389293	390132	-	SQE54139.1			YjeF family domain-containing protein	nnrD		NCTC12421_00424	840	279	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	390293	391705	+					pepV		NCTC12421_00425	1413		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	390293	391705	+	SQE54140.1			dipeptidase PepV	pepV		NCTC12421_00425	1413	470	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	391888	394629	+					pspF		NCTC12421_00426	2742		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	391888	394629	+	SQE54141.1			sigma-54 dependent DNA-binding transcriptional regulator	pspF		NCTC12421_00426	2742	913	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	394732	395148	+					manX_3		NCTC12421_00427	417		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	394732	395148	+	SQE54142.1			PTS permease	manX_3		NCTC12421_00427	417	138	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	395145	395615	+					manX_4		NCTC12421_00428	471		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	395145	395615	+	SQE54143.1			PTS system mannose/fructose/sorbose transporter subunit IIB	manX_4		NCTC12421_00428	471	156	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	395633	396427	+					manY_1		NCTC12421_00429	795		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	395633	396427	+	SQE54144.1			PTS system transporter subunit IIC	manY_1		NCTC12421_00429	795	264	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	396446	397285	+					manZ_4		NCTC12421_00430	840		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	396446	397285	+	SQE54145.1			PTS system mannose/fructose/sorbose transporter subunit IID	manZ_4		NCTC12421_00430	840	279	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	397325	398299	+					frlB_1		NCTC12421_00431	975		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	397325	398299	+	SQE54146.1			phosphosugar isomerase	frlB_1		NCTC12421_00431	975	324	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	398311	399294	+					frlB_2		NCTC12421_00432	984		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	398311	399294	+	SQE54147.1			phosphosugar isomerase	frlB_2		NCTC12421_00432	984	327	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	399374	400024	+							NCTC12421_00433	651		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	399374	400024	+	SQE54148.1			haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED/haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E			NCTC12421_00433	651	216	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	400027	401067	+					glmS_1		NCTC12421_00434	1041		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	400027	401067	+	SQE54149.1			sugar isomerase (SIS) domain protein	glmS_1		NCTC12421_00434	1041	346	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	401117	401443	-							NCTC12421_00435	327		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	401117	401443	-	SQE54150.1			small secreted protein			NCTC12421_00435	327	108	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	401618	402694	+					pepA_1		NCTC12421_00436	1077		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	401618	402694	+	SQE54151.1			glutamyl aminopeptidase	pepA_1		NCTC12421_00436	1077	358	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	402708	403019	+					trxA_1		NCTC12421_00437	312		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	402708	403019	+	SQE54152.1			Thiol-disulfide isomerase and thioredoxins	trxA_1		NCTC12421_00437	312	103	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	403042	403485	+							NCTC12421_00438	444		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	403042	403485	+	SQE54153.1			universal stress protein			NCTC12421_00438	444	147	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	403530	404132	+							NCTC12421_00439	603		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	403530	404132	+	SQE54154.1			Cadmium resistance protein			NCTC12421_00439	603	200	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	404211	404822	+					pheT_1		NCTC12421_00440	612		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	404211	404822	+	SQE54155.1			tRNA-binding protein	pheT_1		NCTC12421_00440	612	203	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	404896	405066	-							NCTC12421_00441	171		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	404896	405066	-	SQE54156.1			Uncharacterised protein			NCTC12421_00441	171	56	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	405069	406196	-							NCTC12421_00442	1128		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	405069	406196	-	SQE54157.1			Arabinose efflux permease			NCTC12421_00442	1128	375	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	406354	407172	-							NCTC12421_00443	819		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	406354	407172	-	SQE54158.1			transposase			NCTC12421_00443	819	272	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	407196	407774	-							NCTC12421_00444	579		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	407196	407774	-	SQE54159.1			transposase family protein			NCTC12421_00444	579	192	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	408207	408863	+					prfA_1		NCTC12421_00445	657		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	408207	408863	+	SQE54160.1			cAMP-binding proteins-catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases	prfA_1		NCTC12421_00445	657	218	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	409104	410351	-					htrA		NCTC12421_00446	1248		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	409104	410351	-	SQE54161.1			serine protease do-like htrA	htrA		NCTC12421_00446	1248	415	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	410808	411287	+					rlmH		NCTC12421_00447	480		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	410808	411287	+	SQE54162.1			ribosomal RNA large subunit methyltransferase H	rlmH		NCTC12421_00447	480	159	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	411295	411993	+							NCTC12421_00448	699		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	411295	411993	+	SQE54163.1			TIM-barrel fold family protein			NCTC12421_00448	699	232	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	412141	413319	+					patB		NCTC12421_00449	1179		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	412141	413319	+	SQE54164.1			Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities	patB		NCTC12421_00449	1179	392	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	413346	414446	+					metI		NCTC12421_00450	1101		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	413346	414446	+	SQE54165.1			cystathionine gamma-synthase	metI		NCTC12421_00450	1101	366	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	414449	415198	+					nfrA1_1		NCTC12421_00451	750		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	414449	415198	+	SQE54166.1			Nitroreductase	nfrA1_1		NCTC12421_00451	750	249	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	415552	416538	-					hepT_1		NCTC12421_00452	987		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	415552	416538	-	SQE54167.1			polyprenyl synthetase family protein	hepT_1		NCTC12421_00452	987	328	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	416539	417120	-							NCTC12421_00453	582		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	416539	417120	-	SQE54168.1			heptaprenyl diphosphate synthase component I			NCTC12421_00453	582	193	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	417133	417552	-							NCTC12421_00454	420		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	417133	417552	-	SQE54169.1			secreted protein			NCTC12421_00454	420	139	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	417673	419619	-					yjlD		NCTC12421_00455	1947		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	417673	419619	-	SQE54170.1			NADH dehydrogenase, FAD-containing subunit	yjlD		NCTC12421_00455	1947	648	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	420004	421854	+							NCTC12421_00456	1851		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	420004	421854	+	SQE54171.1			Transposase			NCTC12421_00456	1851	616	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	422141	423076	+							NCTC12421_00457	936		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	422141	423076	+	SQE54172.1			pheromone cAD1 precursor lipoprotein			NCTC12421_00457	936	311	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	423277	424326	+					apbE_1		NCTC12421_00458	1050		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	423277	424326	+	SQE54173.1			Membrane-associated lipoprotein involved in thiamine biosynthesis	apbE_1		NCTC12421_00458	1050	349	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	424345	425289	+							NCTC12421_00459	945		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	424345	425289	+	SQE54174.1			1,4-dihydroxy-2-naphthoate octaprenyltransferase			NCTC12421_00459	945	314	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	425442	426950	+					adcA_1		NCTC12421_00460	1509		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	425442	426950	+	SQE54175.1			zinc-binding lipoprotein AdcA	adcA_1		NCTC12421_00460	1509	502	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	427019	427732	+							NCTC12421_00461	714		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	427019	427732	+	SQE54176.1			glutamine amidotransferase			NCTC12421_00461	714	237	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	427828	429099	+					mdeA		NCTC12421_00462	1272		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	427828	429099	+	SQE54177.1			O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase	mdeA		NCTC12421_00462	1272	423	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	429253	430182	+					gspE		NCTC12421_00463	930		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	429253	430182	+	SQE54178.1			competence protein	gspE		NCTC12421_00463	930	309	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	430163	431173	+					epsF		NCTC12421_00464	1011		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	430163	431173	+	SQE54179.1			late competence protein ComGB, access of DNA to ComEA	epsF		NCTC12421_00464	1011	336	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	431188	431490	+							NCTC12421_00465	303		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	431188	431490	+	SQE54180.1			competence protein ComGC			NCTC12421_00465	303	100	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	431501	431923	+							NCTC12421_00466	423		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	431501	431923	+	SQE54181.1			late competence protein ComGD, access of DNA to ComEA			NCTC12421_00466	423	140	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	431898	432164	+							NCTC12421_00467	267		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	431898	432164	+	SQE54182.1			Uncharacterised protein			NCTC12421_00467	267	88	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	432157	432600	+							NCTC12421_00468	444		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	432157	432600	+	SQE54183.1			Competence protein ComGF			NCTC12421_00468	444	147	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	432566	432958	+							NCTC12421_00469	393		
CDS	with_protein	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	432566	432958	+	SQE54184.1			Uncharacterised protein			NCTC12421_00469	393	130	
gene	protein_coding	GCA_900474605.1	Primary Assembly	chromosome	1	LS483306.1	433180	434190	+							NCTC12421_00470	1011		
