feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2192564	2193688	-	ABF89460.1			putative terminase, atpase subunit			MXAN_1871	1125	374	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2193700	2194512	-							MXAN_1872	813		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2193700	2194512	-	ABF92270.1			putative bacteriophage L54a, antirepressor			MXAN_1872	813	270	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2194592	2195269	+							MXAN_1873	678		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2194592	2195269	+	ABF91732.1			site-specific recombinase, phage integrase family			MXAN_1873	678	225	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2196294	2197283	-							MXAN_1874	990		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2196294	2197283	-	ABF88389.1			hypothetical protein			MXAN_1874	990	329	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2197292	2198122	-							MXAN_1875	831		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2197292	2198122	-	ABF89288.1			hypothetical protein			MXAN_1875	831	276	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2198433	2199092	-							MXAN_1876	660		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2198433	2199092	-	ABF89162.1			exonuclease			MXAN_1876	660	219	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2199092	2200267	-							MXAN_1877	1176		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2199092	2200267	-	ABF88338.1			conserved domain protein			MXAN_1877	1176	391	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2200398	2201012	-							MXAN_1878	615		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2200398	2201012	-	ABF87613.1			hypothetical protein			MXAN_1878	615	204	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2202566	2203399	+							MXAN_1879	834		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2202566	2203399	+	ABF86612.1			hypothetical protein			MXAN_1879	834	277	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2203611	2203949	+							MXAN_1880	339		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2203611	2203949	+	ABF91427.1			hypothetical protein			MXAN_1880	339	112	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2203931	2204689	+							MXAN_1881	759		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2203931	2204689	+	ABF89738.1			hypothetical protein			MXAN_1881	759	252	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2204780	2207596	+							MXAN_1882	2817		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2204780	2207596	+	ABF91531.1			putative helicase, ATP-dependent, intein-containing			MXAN_1882	2817	938	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2207623	2210826	+							MXAN_1883	3204		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2207623	2210826	+	ABF88314.1			hypothetical protein			MXAN_1883	3204	1067	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2210880	2211458	+							MXAN_1884	579		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2210880	2211458	+	ABF87218.1			hypothetical protein			MXAN_1884	579	192	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2211632	2212447	+							MXAN_1885	816		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2211632	2212447	+	ABF86073.1			putative bacteriophage related protein			MXAN_1885	816	271	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2212444	2212647	+							MXAN_1886	204		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2212444	2212647	+	ABF89282.1			hypothetical protein			MXAN_1886	204	67	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2212644	2214191	+							MXAN_1887	1548		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2212644	2214191	+	ABF89532.1			site-specific recombinase, resolvase family			MXAN_1887	1548	515	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2214188	2214613	+							MXAN_1888	426		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2214188	2214613	+	ABF90577.1			hypothetical protein			MXAN_1888	426	141	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2214730	2215287	+							MXAN_1890	558		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2214730	2215287	+	ABF92106.1			hypothetical protein			MXAN_1890	558	185	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2215507	2216085	-							MXAN_1891	579		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2215507	2216085	-	ABF92883.1			hypothetical protein			MXAN_1891	579	192	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2216216	2217388	+							MXAN_1892	1173		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2216216	2217388	+	ABF86368.1			putative serine/threonine protein kinase			MXAN_1892	1173	390	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2217345	2217782	+							MXAN_1893	438		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2217345	2217782	+	ABF86127.1			hypothetical protein			MXAN_1893	438	145	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2217974	2218321	-							MXAN_1894	348		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2217974	2218321	-	ABF87849.1			DNA-binding protein			MXAN_1894	348	115	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2218373	2218747	-							MXAN_1895	375		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2218373	2218747	-	ABF88640.1			DNA-binding protein			MXAN_1895	375	124	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2218948	2220936	+							MXAN_1896	1989		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2218948	2220936	+	ABF91479.1			serine/threonine protein kinase			MXAN_1896	1989	662	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2220966	2221922	+							MXAN_1897	957		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2220966	2221922	+	ABF90300.1			hypothetical protein			MXAN_1897	957	318	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2222547	2224055	+							MXAN_1898	1509		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2222547	2224055	+	ABF91102.1			hypothetical protein			MXAN_1898	1509	502	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2223952	2225676	+							MXAN_1899	1725		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2223952	2225676	+	ABF91469.1			hypothetical protein			MXAN_1899	1725	574	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2226431	2226652	+							MXAN_1900	222		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2226431	2226652	+	ABF87602.1			hypothetical protein			MXAN_1900	222	73	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2228011	2228514	-							MXAN_1901	504		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2228011	2228514	-	ABF85862.1			transposase, IS5 family			MXAN_1901	504	167	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2228942	2229127	+							MXAN_1902	186		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2228942	2229127	+	ABF89210.1			hypothetical protein			MXAN_1902	186	61	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2230148	2230336	+							MXAN_1903	189		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2230148	2230336	+	ABF88688.1			hypothetical protein			MXAN_1903	189	62	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2230750	2231712	+							MXAN_1904	963		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2230750	2231712	+	ABF88916.1			conserved hypothetical protein			MXAN_1904	963	320	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2231931	2233724	+							MXAN_1905	1794		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2231931	2233724	+	ABF88115.1			conserved hypothetical protein			MXAN_1905	1794	597	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2234018	2234275	-							MXAN_1906	258		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2234018	2234275	-	ABF88161.1			hypothetical protein			MXAN_1906	258	85	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2234317	2238099	+							MXAN_1907	3783		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2234317	2238099	+	ABF89999.1			hypothetical protein			MXAN_1907	3783	1260	
gene	tRNA	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2238796	2238868	-							MXAN_1908	73		
tRNA		GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2238796	2238868	-				tRNA-Asn			MXAN_1908	73		
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2238920	2240203	+							MXAN_1909	1284		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2238920	2240203	+	ABF92880.1			methyltransferase, RsmB/NOP family			MXAN_1909	1284	427	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2240312	2241223	+							MXAN_1910	912		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2240312	2241223	+	ABF89499.1			LD-carboxypeptidase family protein			MXAN_1910	912	303	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2241220	2242401	+							MXAN_1911	1182		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2241220	2242401	+	ABF86202.1			beta-lactamase			MXAN_1911	1182	393	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2242442	2243866	+					mpl		MXAN_1912	1425		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2242442	2243866	+	ABF87069.1			UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	mpl		MXAN_1912	1425	474	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2244015	2244425	+							MXAN_1913	411		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2244015	2244425	+	ABF87379.1			thioredoxin family protein			MXAN_1913	411	136	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2244437	2245258	+					suhB		MXAN_1914	822		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2244437	2245258	+	ABF91150.1			inositol-1-monophosphatase	suhB		MXAN_1914	822	273	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2245267	2245881	-							MXAN_1915	615		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2245267	2245881	-	ABF86233.1			polysaccharide biosynthesis/export protein			MXAN_1915	615	204	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2245905	2247170	-							MXAN_1916	1266		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2245905	2247170	-	ABF87904.1			hypothetical protein			MXAN_1916	1266	421	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2247282	2247893	-							MXAN_1917	612		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2247282	2247893	-	ABF87126.1			hypothetical protein			MXAN_1917	612	203	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2247933	2248379	-							MXAN_1918	447		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2247933	2248379	-	ABF90240.1			cyclic nucleotide-binding domain protein			MXAN_1918	447	148	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2248421	2249764	-							MXAN_1919	1344		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2248421	2249764	-	ABF89410.1			hypothetical protein			MXAN_1919	1344	447	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2249769	2250044	-							MXAN_1920	276		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2249769	2250044	-	ABF86047.1			hypothetical protein			MXAN_1920	276	91	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2250052	2251524	-							MXAN_1921	1473		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2250052	2251524	-	ABF86747.1			tetratricopeptide repeat protein			MXAN_1921	1473	490	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2251521	2254856	-							MXAN_1922	3336		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2251521	2254856	-	ABF86950.1			tetratricopeptide repeat protein			MXAN_1922	3336	1111	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2254853	2257282	-							MXAN_1923	2430		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2254853	2257282	-	ABF85897.1			hypothetical protein			MXAN_1923	2430	809	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2257294	2257998	-							MXAN_1924	705		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2257294	2257998	-	ABF89029.1			hypothetical protein			MXAN_1924	705	234	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2258120	2258707	-					mglA		MXAN_1925	588		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2258120	2258707	-	ABF87984.1			gliding motility protein MglA	mglA		MXAN_1925	588	195	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2258719	2259198	-					mglB		MXAN_1926	480		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2258719	2259198	-	ABF91419.1			gliding motility protein MglB	mglB		MXAN_1926	480	159	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2259396	2261042	+							MXAN_1927	1647		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2259396	2261042	+	ABF90886.1			hypothetical protein			MXAN_1927	1647	548	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2261039	2263009	+							MXAN_1928	1971		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2261039	2263009	+	ABF91555.1			putative lipoprotein			MXAN_1928	1971	656	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2263012	2264952	+					masK		MXAN_1929	1941		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2263012	2264952	+	ABF90801.1			masK protein	masK		MXAN_1929	1941	646	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2264989	2265582	-					recR		MXAN_1930	594		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2264989	2265582	-	ABF87659.1			recombination protein RecR	recR		MXAN_1930	594	197	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2265589	2265906	-							MXAN_1931	318		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2265589	2265906	-	ABF86648.1			conserved hypothetical protein TIGR00103			MXAN_1931	318	105	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2267268	2268476	-							MXAN_1933	1209		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2267268	2268476	-	ABF90692.1			DNA polymerase III, gamma and tau subunits, truncated			MXAN_1933	1209	402	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2268514	2270091	+							MXAN_1934	1578		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2268514	2270091	+	ABF89915.1			putative membrane protein			MXAN_1934	1578	525	
gene	tRNA	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2270279	2270365	-							MXAN_1935	87		
tRNA		GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2270279	2270365	-				tRNA-Ser			MXAN_1935	87		
gene	tRNA	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2270378	2270464	-							MXAN_1936	87		
tRNA		GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2270378	2270464	-				tRNA-Ser			MXAN_1936	87		
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2270470	2270934	-							MXAN_1937	465		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2270470	2270934	-	ABF87624.1			cytidine and deoxycytidylate deaminase zinc-binding domain protein			MXAN_1937	465	154	
gene	tRNA	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2270955	2271031	-							MXAN_1938	77		
tRNA		GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2270955	2271031	-				tRNA-Arg			MXAN_1938	77		
gene	tRNA	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2271061	2271150	-							MXAN_1939	90		
tRNA		GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2271061	2271150	-				tRNA-Ser			MXAN_1939	90		
gene	tRNA	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2271195	2271281	-							MXAN_1940	87		
tRNA		GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2271195	2271281	-				tRNA-Ser			MXAN_1940	87		
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2271375	2272655	-					serS		MXAN_1941	1281		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2271375	2272655	-	ABF86369.1			seryl-tRNA synthetase	serS		MXAN_1941	1281	426	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2272802	2277688	-							MXAN_1942	4887		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2272802	2277688	-	ABF90540.1			MJ0042 family finger-like domain/tetratricopeptide repeat protein			MXAN_1942	4887	1628	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2277895	2279208	+							MXAN_1943	1314		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2277895	2279208	+	ABF89734.1			conserved hypothetical protein			MXAN_1943	1314	437	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2279282	2279992	+							MXAN_1944	711		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2279282	2279992	+	ABF91903.1			glycosyl transferase, group 2 family protein			MXAN_1944	711	236	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2280010	2280948	+							MXAN_1945	939		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2280010	2280948	+	ABF86285.1			polysaccharide deacetylase domain protein			MXAN_1945	939	312	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2281001	2281945	+							MXAN_1946	945		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2281001	2281945	+	ABF86343.1			acyltransferase domain protein			MXAN_1946	945	314	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2281981	2282904	+							MXAN_1947	924		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2281981	2282904	+	ABF89417.1			putative UDP-glucose 4-epimerase			MXAN_1947	924	307	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2283290	2287570	+							MXAN_1948	4281		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2283290	2287570	+	ABF88577.1			TPR domain protein			MXAN_1948	4281	1426	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2287572	2287955	+							MXAN_1949	384		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2287572	2287955	+	ABF89044.1			hypothetical protein			MXAN_1949	384	127	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2287969	2290047	-							MXAN_1950	2079		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2287969	2290047	-	ABF90595.1			ATP-dependent DNA helicase, RecQ family			MXAN_1950	2079	692	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2290103	2290354	-							MXAN_1951	252		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2290103	2290354	-	ABF92620.1			hypothetical protein			MXAN_1951	252	83	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2290354	2291079	-					radC		MXAN_1952	726		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2290354	2291079	-	ABF92988.1			DNA repair protein RadC	radC		MXAN_1952	726	241	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2291282	2291740	-							MXAN_1953	459		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2291282	2291740	-	ABF90368.1			cyclic nucleotide-binding domain protein			MXAN_1953	459	152	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2291813	2292775	+					trxB		MXAN_1954	963		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2291813	2292775	+	ABF89936.1			thioredoxin-disulfide reductase	trxB		MXAN_1954	963	320	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2292868	2294052	+							MXAN_1955	1185		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2292868	2294052	+	ABF87408.1			Cys/Met metabolism PLP-dependent enzyme			MXAN_1955	1185	394	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2294049	2294543	+					moaC		MXAN_1956	495		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2294049	2294543	+	ABF86396.1			molybdenum cofactor biosynthesis protein C	moaC		MXAN_1956	495	164	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2294761	2295012	+							MXAN_1957	252		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2294761	2295012	+	ABF92497.1			putative lipoprotein			MXAN_1957	252	83	
gene	pseudogene	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2295022	2295576	-							MXAN_1958	555		pseudo
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2295593	2296417	-							MXAN_1961	825		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2295593	2296417	-	ABF89463.1			tetratricopeptide repeat protein			MXAN_1961	825	274	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2296502	2296813	-							MXAN_1962	312		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2296502	2296813	-	ABF91475.1			conserved hypothetical protein			MXAN_1962	312	103	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2296785	2298401	-							MXAN_1963	1617		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2296785	2298401	-	ABF90653.1			hypothetical protein			MXAN_1963	1617	538	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2298470	2298883	+							MXAN_1964	414		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2298470	2298883	+	ABF86451.1			hypothetical protein			MXAN_1964	414	137	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2298962	2299867	+							MXAN_1965	906		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2298962	2299867	+	ABF87632.1			putative lipoprotein			MXAN_1965	906	301	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2299864	2300307	+							MXAN_1966	444		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2299864	2300307	+	ABF87543.1			CoA binding domain protein			MXAN_1966	444	147	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2300379	2302007	-							MXAN_1967	1629		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2300379	2302007	-	ABF86736.1			putative peptidase, S8 (subtilisin) family			MXAN_1967	1629	542	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2301991	2302995	+							MXAN_1968	1005		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2301991	2302995	+	ABF90055.1			hypothetical protein			MXAN_1968	1005	334	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2302999	2303970	-							MXAN_1969	972		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2302999	2303970	-	ABF91988.1			patatin-like phospholipase family protein			MXAN_1969	972	323	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2303987	2304883	+							MXAN_1970	897		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2303987	2304883	+	ABF91632.1			transcriptional regulator, ArsR family			MXAN_1970	897	298	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2304937	2308395	+					metH		MXAN_1971	3459		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2304937	2308395	+	ABF89590.1			5-methyltetrahydrofolate--homocysteine methyltransferase	metH		MXAN_1971	3459	1152	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2308410	2309150	-							MXAN_1972	741		
CDS	with_protein	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2308410	2309150	-	ABF91025.1			hypothetical protein			MXAN_1972	741	246	
gene	protein_coding	GCA_000012685.1	Primary Assembly	chromosome		CP000113.1	2309149	2310240	+							MXAN_1973	1092		
