feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	744245	745792	-	SEH76959.1			tigr03790: tigr03790 family protein			PYTT_0605	1548	515	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	745939	746409	+							PYTT_0606	471		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	745939	746409	+	SEH76970.1			glyoxalase/bleomycin resistance protein/dihydroxybiphenyl dioxygenase			PYTT_0606	471	156	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	746436	747992	+							PYTT_0607	1557		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	746436	747992	+	SEH76981.1			acetyl-coa carboxylase carboxyl transferase beta subunit signature			PYTT_0607	1557	518	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	747996	748481	+							PYTT_0608	486		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	747996	748481	+	SEH76995.1			oxaloacetate decarboxylase gamma chain			PYTT_0608	486	161	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	748533	748937	+							PYTT_0609	405		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	748533	748937	+	SEH77008.1			single hybrid motif			PYTT_0609	405	134	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	748990	750390	+							PYTT_0610	1401		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	748990	750390	+	SEH77017.1			na+-transporting oxaloacetate decarboxylase beta subunit			PYTT_0610	1401	466	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	750473	751201	+							PYTT_0611	729		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	750473	751201	+	SEH77027.1			bira ligase: biotin--[acetyl-coa-carboxylase] ligase			PYTT_0611	729	242	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	751319	752812	+							PYTT_0612	1494		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	751319	752812	+	SEH77039.1			ygfh subfam: succinate coa transferase			PYTT_0612	1494	497	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	752949	755609	+							PYTT_0613	2661		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	752949	755609	+	SEH77052.1			acyltransferase			PYTT_0613	2661	886	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	755718	756326	+							PYTT_0614	609		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	755718	756326	+	SEH77062.1			Hypothetical protein			PYTT_0614	609	202	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	756330	756647	+							PYTT_0615	318		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	756330	756647	+	SEH77074.1			Hypothetical protein			PYTT_0615	318	105	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	756656	756949	+							PYTT_0616	294		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	756656	756949	+	SEH77080.1			gatc: aspartyl/glutamyl-trna(asn/gln) amidotransferase c subunit			PYTT_0616	294	97	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	756969	758384	+							PYTT_0617	1416		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	756969	758384	+	SEH77090.1			gata: aspartyl/glutamyl-trna(asn/gln) amidotransferase a subunit			PYTT_0617	1416	471	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	758445	759968	-							PYTT_0618	1524		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	758445	759968	-	SEH77098.1			Hypothetical protein			PYTT_0618	1524	507	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	760032	761885	-							PYTT_0619	1854		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	760032	761885	-	SEH77109.1			acolac lg: acetolactate synthase large subunit biosynthetic type			PYTT_0619	1854	617	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	762088	762828	+							PYTT_0620	741		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	762088	762828	+	SEH77120.1			phosphodiester glycosidase			PYTT_0620	741	246	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	762836	764200	-							PYTT_0621	1365		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	762836	764200	-	SEH77132.1			amino acid permease			PYTT_0621	1365	454	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	764246	764926	-							PYTT_0622	681		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	764246	764926	-	SEH77144.1			integral membrane protein (intg mem tp0381)			PYTT_0622	681	226	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	764949	765728	-							PYTT_0623	780		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	764949	765728	-	SEH77157.1			Hypothetical protein			PYTT_0623	780	259	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	765685	766218	-							PYTT_0624	534		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	765685	766218	-	SEH77168.1			Hypothetical protein			PYTT_0624	534	177	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	766300	766539	-							PYTT_0625	240		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	766300	766539	-	SEH77178.1			acyl carrier: acyl carrier protein			PYTT_0625	240	79	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	766627	767010	+							PYTT_0626	384		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	766627	767010	+	SEH77192.1			crcb-like protein camphor resistance (crcb)			PYTT_0626	384	127	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	767014	767748	-							PYTT_0627	735		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	767014	767748	-	SEH77205.1			baf: pantothenate kinase type iii			PYTT_0627	735	244	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	767745	768854	-							PYTT_0628	1110		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	767745	768854	-	SEH77218.1			monogalactosyldiacylglycerol (mgdg) synthase			PYTT_0628	1110	369	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	768921	769520	-							PYTT_0629	600		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	768921	769520	-	SEH77236.1			Hypothetical protein			PYTT_0629	600	199	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	769575	770180	-							PYTT_0630	606		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	769575	770180	-	SEH77247.1			polysaccharide biosynthesis/export protein			PYTT_0630	606	201	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	770205	772418	-							PYTT_0631	2214		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	770205	772418	-	SEH77268.1			chain length determinant protein			PYTT_0631	2214	737	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	772495	773700	-							PYTT_0632	1206		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	772495	773700	-	SEH77280.1			oligogalacturonate-specific porin protein (kdgm)			PYTT_0632	1206	401	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	773741	774319	-							PYTT_0633	579		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	773741	774319	-	SEH77296.1			Hypothetical protein			PYTT_0633	579	192	
gene	tRNA	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	774354	774427	-							PYTT_0634	74		
tRNA		GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	774354	774427	-							PYTT_0634	74		
gene	tRNA	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	774548	774621	+							PYTT_0635	74		
tRNA		GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	774548	774621	+							PYTT_0635	74		
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	775020	776147	+							PYTT_0636	1128		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	775020	776147	+	SEH77313.1			aldolase-type tim barrel			PYTT_0636	1128	375	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	776207	777268	+							PYTT_0637	1062		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	776207	777268	+	SEH77326.1			3'-5' exonuclease			PYTT_0637	1062	353	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	777272	777961	+							PYTT_0638	690		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	777272	777961	+	SEH77340.1			abc transporter			PYTT_0638	690	229	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	777958	778740	+							PYTT_0639	783		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	777958	778740	+	SEH77352.1			uncharacterised protein family (upf0014)			PYTT_0639	783	260	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	778869	779108	+							PYTT_0640	240		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	778869	779108	+	SEH77364.1			s21p: ribosomal protein bs21			PYTT_0640	240	79	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	779187	780473	+							PYTT_0641	1287		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	779187	780473	+	SEH77376.1			pyridoxal phosphate-dependent transferase			PYTT_0641	1287	428	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	780588	780866	+							PYTT_0642	279		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	780588	780866	+	SEH77387.1			ribosomal protein s6			PYTT_0642	279	92	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	780974	781819	-							PYTT_0643	846		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	780974	781819	-	SEH77399.1			nad(p)-binding domain			PYTT_0643	846	281	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	781809	782555	-							PYTT_0644	747		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	781809	782555	-	SEH77411.1			nucleotide-diphospho-sugar transferases			PYTT_0644	747	248	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	782500	782955	-							PYTT_0645	456		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	782500	782955	-	SEH77422.1			aspartyl/glutamyl-trna amidotransferase subunit b-related			PYTT_0645	456	151	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	783140	784846	+							PYTT_0646	1707		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	783140	784846	+	SEH77434.1			recj: single-stranded-dna-specific exonuclease recj			PYTT_0646	1707	568	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	784874	785593	-							PYTT_0647	720		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	784874	785593	-	SEH77450.1			smad/fha domain			PYTT_0647	720	239	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	785804	787045	+							PYTT_0648	1242		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	785804	787045	+	SEH77464.1			nuod: nadh dehydrogenase (quinone) d subunit			PYTT_0648	1242	413	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	787079	787660	+							PYTT_0649	582		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	787079	787660	+	SEH77479.1			thioredoxin-like fold			PYTT_0649	582	193	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	787682	789085	+							PYTT_0650	1404		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	787682	789085	+	SEH77492.1			respiratory-chain nadh dehydrogenase 51 kd subunit			PYTT_0650	1404	467	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	789108	790844	+							PYTT_0651	1737		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	789108	790844	+	SEH77503.1			molybdopterin oxidoreductase			PYTT_0651	1737	578	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	790877	792145	+							PYTT_0652	1269		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	790877	792145	+	SEH77515.1			nadh dehydrogenase			PYTT_0652	1269	422	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	792166	792732	+							PYTT_0653	567		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	792166	792732	+	SEH77528.1			4fe-4s dicluster domain			PYTT_0653	567	188	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	792743	793390	+							PYTT_0654	648		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	792743	793390	+	SEH77544.1			nadh-ubiquinone/plastoquinone oxidoreductase chain 6			PYTT_0654	648	215	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	793413	793724	+							PYTT_0655	312		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	793413	793724	+	SEH77554.1			nadh-ubiquinone/plastoquinone oxidoreductase chain 4l			PYTT_0655	312	103	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	793740	795581	+							PYTT_0656	1842		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	793740	795581	+	SEH77565.1			proton-conducting membrane transporter			PYTT_0656	1842	613	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	795603	797057	+							PYTT_0657	1455		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	795603	797057	+	SEH77579.1			proton-conducting membrane transporter			PYTT_0657	1455	484	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	797088	798536	+							PYTT_0658	1449		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	797088	798536	+	SEH77588.1			proton-conducting membrane transporter			PYTT_0658	1449	482	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	798783	800237	-							PYTT_0659	1455		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	798783	800237	-	SEH77600.1			bac cardiolipin: cardiolipin synthase			PYTT_0659	1455	484	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	800404	800562	+							PYTT_0660	159		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	800404	800562	+	SEH77613.1			Hypothetical protein			PYTT_0660	159	52	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	800575	800742	+							PYTT_0661	168		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	800575	800742	+	SEH77622.1			Hypothetical protein			PYTT_0661	168	55	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	800681	801952	+							PYTT_0662	1272		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	800681	801952	+	SEH77633.1			sialidases			PYTT_0662	1272	423	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	801949	802347	+							PYTT_0663	399		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	801949	802347	+	SEH77642.1			protein of unknown function duf488			PYTT_0663	399	132	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	802356	803282	+							PYTT_0664	927		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	802356	803282	+	SEH77653.1			six-bladed beta-propeller tolb-like			PYTT_0664	927	308	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	803301	803933	-							PYTT_0665	633		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	803301	803933	-	SEH77664.1			tetr bacterial regulatory protein hth signature			PYTT_0665	633	210	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	804071	805231	+							PYTT_0666	1161		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	804071	805231	+	SEH77677.1			rnd mfp: efflux transporter rnd family mfp subunit			PYTT_0666	1161	386	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	805255	808362	+							PYTT_0667	3108		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	805255	808362	+	SEH77690.1			2a0602: rnd transporter hydrophobe/amphiphile efflux-1 (hae1) family			PYTT_0667	3108	1035	
gene	tRNA	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	808623	808698	-							PYTT_0668	76		
tRNA		GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	808623	808698	-							PYTT_0668	76		
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	808881	809159	-							PYTT_0669	279		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	808881	809159	-	SEH77704.1			kh domain			PYTT_0669	279	92	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	809223	809930	-							PYTT_0670	708		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	809223	809930	-	SEH77717.1			protein of unknown function (duf3485)			PYTT_0670	708	235	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	809923	810900	-							PYTT_0671	978		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	809923	810900	-	SEH77740.1			transmembrane exosortase (exosortase epsh)			PYTT_0671	978	325	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	810993	811925	+							PYTT_0672	933		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	810993	811925	+	SEH77757.1			ribp ppkin: ribose-phosphate diphosphokinase			PYTT_0672	933	310	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	812078	812560	+							PYTT_0673	483		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	812078	812560	+	SEH77771.1			acyl-coa n-acyltransferase			PYTT_0673	483	160	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	812719	813126	-							PYTT_0674	408		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	812719	813126	-	SEH77783.1			ribosomal protein s9/s16			PYTT_0674	408	135	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	813140	813571	-							PYTT_0675	432		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	813140	813571	-	SEH77796.1			ribosomal protein l13			PYTT_0675	432	143	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	813812	814312	+							PYTT_0676	501		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	813812	814312	+	SEH77809.1			infa: translation initiation factor if-1			PYTT_0676	501	166	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	814396	814827	-							PYTT_0677	432		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	814396	814827	-	SEH77824.1			pega domain			PYTT_0677	432	143	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	814937	815815	+							PYTT_0678	879		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	814937	815815	+	SEH77838.1			sel1 repeat			PYTT_0678	879	292	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	815901	818126	-							PYTT_0679	2226		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	815901	818126	-	SEH77851.1			phosphate transporter family			PYTT_0679	2226	741	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	818285	819811	-							PYTT_0680	1527		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	818285	819811	-	SEH77868.1			Hypothetical protein			PYTT_0680	1527	508	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	819877	821247	-							PYTT_0681	1371		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	819877	821247	-	SEH77880.1			metallo-beta-lactamase			PYTT_0681	1371	456	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	821360	822742	+							PYTT_0682	1383		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	821360	822742	+	SEH77895.1			Hypothetical protein			PYTT_0682	1383	460	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	822821	825592	+							PYTT_0683	2772		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	822821	825592	+	SEH77908.1			armadillo-type fold			PYTT_0683	2772	923	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	825871	826884	+							PYTT_0684	1014		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	825871	826884	+	SEH77921.1			fabh: 3-oxoacyl-[acyl-carrier-protein] synthase iii			PYTT_0684	1014	337	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	826935	828065	+							PYTT_0685	1131		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	826935	828065	+	SEH77939.1			flavoprotein pyridine nucleotide cytochrome reductase signature			PYTT_0685	1131	376	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	828294	829661	+							PYTT_0686	1368		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	828294	829661	+	SEH77952.1			armadillo-type fold			PYTT_0686	1368	455	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	829683	830573	+							PYTT_0687	891		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	829683	830573	+	SEH77965.1			Hypothetical protein			PYTT_0687	891	296	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	830589	831485	+							PYTT_0688	897		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	830589	831485	+	SEH77978.1			Hypothetical protein			PYTT_0688	897	298	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	831499	833184	+							PYTT_0689	1686		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	831499	833184	+	SEH77994.1			citramal synth: citramalate synthase			PYTT_0689	1686	561	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	833260	839379	+							PYTT_0690	6120		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	833260	839379	+	SEH78007.1			terpenoid cyclases/protein prenyltransferase alpha-alpha toroid			PYTT_0690	6120	2039	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	839503	839952	+							PYTT_0691	450		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	839503	839952	+	SEH78025.1			Hypothetical protein			PYTT_0691	450	149	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	840221	842125	+							PYTT_0692	1905		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	840221	842125	+	SEH78043.1			prok dnak: chaperone protein dnak			PYTT_0692	1905	634	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	842197	842481	+							PYTT_0693	285		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	842197	842481	+	SEH78057.1			groes chaperonin family			PYTT_0693	285	94	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	842574	844226	+							PYTT_0694	1653		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	842574	844226	+	SEH78069.1			groel: chaperonin grol			PYTT_0694	1653	550	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	844459	845340	+							PYTT_0695	882		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	844459	845340	+	SEH78084.1			glycosyl hydrolases family 16			PYTT_0695	882	293	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	845650	846405	+							PYTT_0696	756		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	845650	846405	+	SEH78099.1			pep exosort: pep-cterm protein-sorting domain			PYTT_0696	756	251	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	846572	850615	-							PYTT_0697	4044		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	846572	850615	-	SEH78113.1			Hypothetical protein			PYTT_0697	4044	1347	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	850626	851624	-							PYTT_0698	999		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	850626	851624	-	SEH78124.1			Hypothetical protein			PYTT_0698	999	332	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	851883	852716	+							PYTT_0699	834		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	851883	852716	+	SEH78141.1			mechanosensitive ion channel			PYTT_0699	834	277	
gene	protein_coding	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	852727	854001	-							PYTT_0700	1275		
CDS	with_protein	GCA_900097105.1	Primary Assembly	chromosome	I	LT629973.1	852727	854001	-	SEH78158.1			ankyrin repeat			PYTT_0700	1275	424	
