feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	558950	559396	+					bcp		SAMEA4412678_00568	447		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	558950	559396	+	SNW07383.1			Putative peroxiredoxin bcp	bcp		SAMEA4412678_00568	447	148	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	559409	559870	+					ogt_2		SAMEA4412678_00569	462		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	559409	559870	+	SNW07385.1			Methylated-DNA--protein-cysteine methyltransferase, constitutive	ogt_2		SAMEA4412678_00569	462	153	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	559864	560769	+					xerD		SAMEA4412678_00570	906		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	559864	560769	+	SNW07387.1			Tyrosine recombinase XerD	xerD		SAMEA4412678_00570	906	301	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	560899	561435	+					rppH		SAMEA4412678_00571	537		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	560899	561435	+	SNW07388.1			RNA pyrophosphohydrolase	rppH		SAMEA4412678_00571	537	178	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	561432	562223	+					trpC		SAMEA4412678_00572	792		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	561432	562223	+	SNW07390.1			Indole-3-glycerol phosphate synthase	trpC		SAMEA4412678_00572	792	263	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	562314	562667	+							SAMEA4412678_00573	354		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	562314	562667	+	SNW07392.1			Uncharacterised protein			SAMEA4412678_00573	354	117	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	562785	564353	+					guaA		SAMEA4412678_00574	1569		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	562785	564353	+	SNW07394.1			GMP synthase [glutamine-hydrolyzing]	guaA		SAMEA4412678_00574	1569	522	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	564422	564982	-							SAMEA4412678_00575	561		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	564422	564982	-	SNW07395.1			SMI1 / KNR4 family			SAMEA4412678_00575	561	186	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	565124	566698	-							SAMEA4412678_00576	1575		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	565124	566698	-	SNW07397.1			Uncharacterised protein			SAMEA4412678_00576	1575	524	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	566969	568084	-					tgt		SAMEA4412678_00577	1116		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	566969	568084	-	SNW07399.1			Queuine tRNA-ribosyltransferase	tgt		SAMEA4412678_00577	1116	371	
gene	tRNA	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	568294	568370	+							SAMEA4412678_00578	77		
tRNA		GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	568294	568370	+				tRNA-Val			SAMEA4412678_00578	77		
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	568556	568663	+							SAMEA4412678_00579	108		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	568556	568663	+	SNW07400.1			Uncharacterised protein			SAMEA4412678_00579	108	35	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	568735	570642	+					thrS		SAMEA4412678_00580	1908		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	568735	570642	+	SNW07402.1			Threonine--tRNA ligase	thrS		SAMEA4412678_00580	1908	635	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	570706	570804	+							SAMEA4412678_00581	99		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	570706	570804	+	SNW07404.1			Uncharacterised protein			SAMEA4412678_00581	99	32	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	570864	571415	+							SAMEA4412678_00582	552		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	570864	571415	+	SNW07406.1			Uncharacterised protein			SAMEA4412678_00582	552	183	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	571517	572107	+					ywrO		SAMEA4412678_00583	591		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	571517	572107	+	SNW07408.1			General stress protein 14	ywrO		SAMEA4412678_00583	591	196	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	572226	573395	-					metK		SAMEA4412678_00584	1170		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	572226	573395	-	SNW07410.1			S-adenosylmethionine synthase	metK		SAMEA4412678_00584	1170	389	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	573855	575714	-					hscA		SAMEA4412678_00585	1860		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	573855	575714	-	SNW07411.1			Hsc66	hscA		SAMEA4412678_00585	1860	619	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	576079	576375	-					zapA		SAMEA4412678_00587	297		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	576079	576375	-	SNW07413.1			Z ring-associated protein ZapA	zapA		SAMEA4412678_00587	297	98	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	576372	576707	-							SAMEA4412678_00588	336		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	576372	576707	-	SNW07414.1			Uncharacterised protein			SAMEA4412678_00588	336	111	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	576867	577847	-					gpsA		SAMEA4412678_00589	981		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	576867	577847	-	SNW07416.1			Glycerol-3-phosphate dehydrogenase [NAD(P)+]	gpsA		SAMEA4412678_00589	981	326	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	578083	579330	-					fabF_1		SAMEA4412678_00590	1248		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	578083	579330	-	SNW07418.1			3-oxoacyl-[acyl-carrier-protein] synthase 2	fabF_1		SAMEA4412678_00590	1248	415	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	579448	579684	-					acpP		SAMEA4412678_00591	237		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	579448	579684	-	SNW07419.1			Acyl carrier protein	acpP		SAMEA4412678_00591	237	78	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	579962	581980	-							SAMEA4412678_00592	2019		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	579962	581980	-	SNW07421.1			Prolyl endopeptidase precursor			SAMEA4412678_00592	2019	672	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	582133	582696	-							SAMEA4412678_00593	564		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	582133	582696	-	SNW07422.1			TT1679			SAMEA4412678_00593	564	187	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	582861	583487	-					recR		SAMEA4412678_00594	627		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	582861	583487	-	SNW07424.1			Recombination protein RecR	recR		SAMEA4412678_00594	627	208	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	583511	583993	-							SAMEA4412678_00595	483		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	583511	583993	-	SNW07426.1			SMI1 / KNR4 family			SAMEA4412678_00595	483	160	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	584070	585254	-					ldcA		SAMEA4412678_00596	1185		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	584070	585254	-	SNW07427.1			Murein tetrapeptide carboxypeptidase	ldcA		SAMEA4412678_00596	1185	394	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	585322	585798	-							SAMEA4412678_00597	477		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	585322	585798	-	SNW07429.1			Uncharacterised protein			SAMEA4412678_00597	477	158	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	585892	586323	-							SAMEA4412678_00598	432		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	585892	586323	-	SNW07430.1			HIT domain			SAMEA4412678_00598	432	143	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	586650	588437	+					htpX_2		SAMEA4412678_00599	1788		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	586650	588437	+	SNW07432.1			Protease HtpX homolog	htpX_2		SAMEA4412678_00599	1788	595	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	588515	589015	+							SAMEA4412678_00600	501		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	588515	589015	+	SNW07434.1			Uncharacterised protein			SAMEA4412678_00600	501	166	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	589136	589717	-					piiC		SAMEA4412678_00601	582		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	589136	589717	-	SNW07436.1			Outer membrane protein P.IIC precursor	piiC		SAMEA4412678_00601	582	193	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	589964	591301	-					hslU		SAMEA4412678_00602	1338		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	589964	591301	-	SNW07437.1			Unfoldase HslU	hslU		SAMEA4412678_00602	1338	445	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	591688	591936	+					rpsP		SAMEA4412678_00603	249		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	591688	591936	+	SNW07439.1			30S ribosomal protein S16	rpsP		SAMEA4412678_00603	249	82	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	591953	592465	+					rimM		SAMEA4412678_00604	513		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	591953	592465	+	SNW07441.1			Ribosome maturation factor rimM	rimM		SAMEA4412678_00604	513	170	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	592465	593208	+					trmD		SAMEA4412678_00605	744		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	592465	593208	+	SNW07442.1			tRNA (guanine-N(1)-)-methyltransferase	trmD		SAMEA4412678_00605	744	247	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	593226	593597	+					rplS		SAMEA4412678_00606	372		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	593226	593597	+	SNW07444.1			50S ribosomal protein L19	rplS		SAMEA4412678_00606	372	123	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	593969	595678	+					hscC		SAMEA4412678_00607	1710		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	593969	595678	+	SNW07446.1			Hsc62	hscC		SAMEA4412678_00607	1710	569	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	595972	598296	+							SAMEA4412678_00608	2325		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	595972	598296	+	SNW07448.1			Uncharacterised protein			SAMEA4412678_00608	2325	774	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	598379	599245	+							SAMEA4412678_00609	867		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	598379	599245	+	SNW07449.1			Uncharacterized protein conserved in bacteria			SAMEA4412678_00609	867	288	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	599168	600214	-							SAMEA4412678_00610	1047		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	599168	600214	-	SNW07451.1			Uncharacterised protein			SAMEA4412678_00610	1047	348	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	601300	601554	+							SAMEA4412678_00611	255		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	601300	601554	+	SNW07453.1			Uncharacterised protein			SAMEA4412678_00611	255	84	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	601565	601768	+							SAMEA4412678_00612	204		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	601565	601768	+	SNW07454.1			Uncharacterised protein			SAMEA4412678_00612	204	67	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	601781	602815	+							SAMEA4412678_00613	1035		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	601781	602815	+	SNW07456.1			site-specific tyrosine recombinase XerC			SAMEA4412678_00613	1035	344	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	602969	605716	+					gyrA		SAMEA4412678_00614	2748		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	602969	605716	+	SNW07457.1			DNA gyrase subunit A	gyrA		SAMEA4412678_00614	2748	915	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	605904	606362	+					dtd		SAMEA4412678_00615	459		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	605904	606362	+	SNW07459.1			D-tyrosyl-tRNA(Tyr) deacylase	dtd		SAMEA4412678_00615	459	152	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	606511	607146	-							SAMEA4412678_00616	636		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	606511	607146	-	SNW07461.1			Uncharacterised protein			SAMEA4412678_00616	636	211	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	607182	607604	+					yffB		SAMEA4412678_00617	423		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	607182	607604	+	SNW07462.1			putative reductase	yffB		SAMEA4412678_00617	423	140	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	607608	608342	+					lpxH		SAMEA4412678_00618	735		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	607608	608342	+	SNW07464.1			UDP-2,3-diacylglucosamine hydrolase	lpxH		SAMEA4412678_00618	735	244	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	608653	608955	+					yajC		SAMEA4412678_00619	303		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	608653	608955	+	SNW07466.1			preprotein translocase subunit YajC	yajC		SAMEA4412678_00619	303	100	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	609023	610855	+					secD		SAMEA4412678_00620	1833		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	609023	610855	+	SNW07467.1			preprotein translocase subunit SecD	secD		SAMEA4412678_00620	1833	610	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	610857	611798	+					secF		SAMEA4412678_00621	942		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	610857	611798	+	SNW07469.1			preprotein translocase subunit SecF	secF		SAMEA4412678_00621	942	313	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	612187	612552	-							SAMEA4412678_00622	366		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	612187	612552	-	SNW07470.1			Uncharacterised protein			SAMEA4412678_00622	366	121	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	612868	613467	+					ynbA		SAMEA4412678_00623	600		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	612868	613467	+	SNW07472.1			Inner membrane protein ynbA	ynbA		SAMEA4412678_00623	600	199	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	613478	613885	+							SAMEA4412678_00624	408		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	613478	613885	+	SNW07473.1			Uncharacterised protein			SAMEA4412678_00624	408	135	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	613974	614597	+					yjdF		SAMEA4412678_00625	624		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	613974	614597	+	SNW07474.1			Inner membrane protein yjdF	yjdF		SAMEA4412678_00625	624	207	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	614678	616420	+					ytpA		SAMEA4412678_00626	1743		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	614678	616420	+	SNW07475.1			Phospholipase ytpA	ytpA		SAMEA4412678_00626	1743	580	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	616469	616837	-							SAMEA4412678_00627	369		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	616469	616837	-	SNW07476.1			Uncharacterised protein			SAMEA4412678_00627	369	122	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	617100	618668	+							SAMEA4412678_00628	1569		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	617100	618668	+	SNW07477.1			Dual specificity phosphatase, catalytic domain			SAMEA4412678_00628	1569	522	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	618665	619045	+							SAMEA4412678_00629	381		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	618665	619045	+	SNW07478.1			Uncharacterised protein			SAMEA4412678_00629	381	126	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	619050	619760	+							SAMEA4412678_00630	711		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	619050	619760	+	SNW07480.1			2-acyl-glycerophospho-ethanolamine acyltransferase			SAMEA4412678_00630	711	236	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	619757	620746	+					cdsA_1		SAMEA4412678_00631	990		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	619757	620746	+	SNW07482.1			Phosphatidate cytidylyltransferase	cdsA_1		SAMEA4412678_00631	990	329	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	620948	622216	+							SAMEA4412678_00632	1269		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	620948	622216	+	SNW07483.1			manganese transport protein MntH			SAMEA4412678_00632	1269	422	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	622835	624466	-					pyrG		SAMEA4412678_00633	1632		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	622835	624466	-	SNW07485.1			CTP synthase	pyrG		SAMEA4412678_00633	1632	543	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	624677	625291	+					gmk		SAMEA4412678_00634	615		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	624677	625291	+	SNW07487.1			Guanylate kinase	gmk		SAMEA4412678_00634	615	204	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	625377	625583	+					rpoZ		SAMEA4412678_00635	207		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	625377	625583	+	SNW07489.1			DNA-directed RNA polymerase subunit omega	rpoZ		SAMEA4412678_00635	207	68	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	625586	628114	+					spoT		SAMEA4412678_00636	2529		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	625586	628114	+	SNW07492.1			Bifunctional (p)ppGpp synthase/hydrolase SpoT	spoT		SAMEA4412678_00636	2529	842	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	628223	628507	+							SAMEA4412678_00637	285		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	628223	628507	+	SNW07494.1			Protein of uncharacterised function (DUF3079)			SAMEA4412678_00637	285	94	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	628637	629077	-							SAMEA4412678_00638	441		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	628637	629077	-	SNW07497.1			Uncharacterised protein			SAMEA4412678_00638	441	146	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	629287	630294	+							SAMEA4412678_00639	1008		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	629287	630294	+	SNW07499.1			Transposase DDE domain			SAMEA4412678_00639	1008	335	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	630590	632047	-					cls_1		SAMEA4412678_00640	1458		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	630590	632047	-	SNW07501.1			Cardiolipin synthase	cls_1		SAMEA4412678_00640	1458	485	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	632214	633152	+					hprA		SAMEA4412678_00641	939		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	632214	633152	+	SNW07503.1			Glycerate dehydrogenase	hprA		SAMEA4412678_00641	939	312	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	633390	634043	+							SAMEA4412678_00642	654		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	633390	634043	+	SNW07505.1			Transposase and inactivated derivatives			SAMEA4412678_00642	654	217	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	634111	635235	-					purK		SAMEA4412678_00643	1125		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	634111	635235	-	SNW07508.1			N5-carboxyaminoimidazole ribonucleotide synthase	purK		SAMEA4412678_00643	1125	374	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	635687	636538	+					kdsA		SAMEA4412678_00644	852		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	635687	636538	+	SNW07511.1			2-dehydro-3-deoxyphosphooctonate aldolase	kdsA		SAMEA4412678_00644	852	283	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	636587	637009	+							SAMEA4412678_00645	423		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	636587	637009	+	SNW07515.1			Predicted membrane protein			SAMEA4412678_00645	423	140	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	637081	637740	+					ung		SAMEA4412678_00646	660		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	637081	637740	+	SNW07518.1			Uracil-DNA glycosylase	ung		SAMEA4412678_00646	660	219	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	637753	638442	+							SAMEA4412678_00647	690		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	637753	638442	+	SNW07521.1			Predicted membrane protein			SAMEA4412678_00647	690	229	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	638786	640186	+					rhlE_1		SAMEA4412678_00648	1401		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	638786	640186	+	SNW07523.1			ATP-dependent RNA helicase rhlE	rhlE_1		SAMEA4412678_00648	1401	466	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	640534	641970	+					dnaB		SAMEA4412678_00649	1437		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	640534	641970	+	SNW07526.1			Replicative DNA helicase	dnaB		SAMEA4412678_00649	1437	478	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	642031	642687	+							SAMEA4412678_00650	657		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	642031	642687	+	SNW07529.1			Tfp pilus assembly protein FimT			SAMEA4412678_00650	657	218	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	642707	643270	+							SAMEA4412678_00651	564		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	642707	643270	+	SNW07532.1			Tfp pilus assembly protein PilV			SAMEA4412678_00651	564	187	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	643277	644368	+							SAMEA4412678_00652	1092		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	643277	644368	+	SNW07536.1			Tfp pilus assembly protein PilW			SAMEA4412678_00652	1092	363	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	644350	644874	+							SAMEA4412678_00653	525		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	644350	644874	+	SNW07539.1			Tfp pilus assembly protein PilX			SAMEA4412678_00653	525	174	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	645391	647751	-					pheT		SAMEA4412678_00654	2361		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	645391	647751	-	SNW07542.1			Phenylalanine--tRNA ligase beta subunit	pheT		SAMEA4412678_00654	2361	786	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	647922	648914	-					pheS		SAMEA4412678_00655	993		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	647922	648914	-	SNW07545.1			Phenylalanine--tRNA ligase alpha subunit	pheS		SAMEA4412678_00655	993	330	
gene	protein_coding	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	649066	649509	-					holC		SAMEA4412678_00656	444		
CDS	with_protein	GCA_900187105.1	Primary Assembly	chromosome	1	LT906482.1	649066	649509	-	SNW07548.1			DNA polymerase III subunit chi	holC		SAMEA4412678_00656	444	147	
