feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	257893	258882	-	USN96806.1			hypothetical protein			H6797_01215	990	329	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	259020	259457	+							H6797_01220	438		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	259020	259457	+	USN96807.1			hypothetical protein			H6797_01220	438	145	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	259491	260462	-							H6797_01225	972		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	259491	260462	-	USN96808.1			DUF3445 domain-containing protein			H6797_01225	972	323	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	260883	261053	+							H6797_01230	171		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	260883	261053	+	USN96809.1			hypothetical protein			H6797_01230	171	56	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	261289	263223	+							H6797_01235	1935		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	261289	263223	+	USN96810.1			AAA family ATPase			H6797_01235	1935	644	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	263257	263484	-							H6797_01240	228		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	263257	263484	-	USN96811.1			hypothetical protein			H6797_01240	228	75	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	263780	264364	+							H6797_01245	585		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	263780	264364	+	USN96812.1			TIR domain-containing protein			H6797_01245	585	194	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	264374	265003	+							H6797_01250	630		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	264374	265003	+	USN96813.1			hypothetical protein			H6797_01250	630	209	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	265074	266885	+							H6797_01255	1812		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	265074	266885	+	USN96814.1			recombinase family protein			H6797_01255	1812	603	
gene	tRNA	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	266874	266949	-							H6797_01260	76		
tRNA		GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	266874	266949	-				tRNA-Pro			H6797_01260	76		anticodon=TGG
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	267021	267470	+							H6797_01265	450		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	267021	267470	+	USN96815.1			GtrA family protein			H6797_01265	450	149	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	267474	268976	-							H6797_01270	1503		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	267474	268976	-	USN96816.1			hypothetical protein			H6797_01270	1503	500	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	269130	269603	+							H6797_01275	474		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	269130	269603	+	USN96817.1			peroxiredoxin			H6797_01275	474	157	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	269600	270802	-					nhaA		H6797_01280	1203		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	269600	270802	-	USN96818.1			Na+/H+ antiporter NhaA	nhaA		H6797_01280	1203	400	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	270805	271524	-							H6797_01285	720		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	270805	271524	-	USN96819.1			glutamine amidotransferase			H6797_01285	720	239	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	271521	272786	-							H6797_01290	1266		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	271521	272786	-	USN96820.1			DUF1727 domain-containing protein			H6797_01290	1266	421	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	272830	273207	+							H6797_01295	378		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	272830	273207	+	USN96821.1			hypothetical protein			H6797_01295	378	125	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	273207	275597	+							H6797_01300	2391		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	273207	275597	+	USN96822.1			ATP-dependent Clp protease ATP-binding subunit			H6797_01300	2391	796	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	275735	276112	+							H6797_01305	378		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	275735	276112	+	USN96823.1			response regulator			H6797_01305	378	125	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	276118	277260	-							H6797_01310	1143		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	276118	277260	-	USN96824.1			PAS domain-containing sensor histidine kinase			H6797_01310	1143	380	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	277379	277972	-							H6797_01315	594		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	277379	277972	-	USN96825.1			hypothetical protein			H6797_01315	594	197	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	278110	278361	-							H6797_01320	252		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	278110	278361	-	USN96826.1			DUF2164 family protein			H6797_01320	252	83	
gene	tRNA	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	278577	278653	-							H6797_01325	77		
tRNA		GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	278577	278653	-				tRNA-Arg			H6797_01325	77		anticodon=TCT
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	278712	279173	-							H6797_01330	462		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	278712	279173	-	USN96827.1			phosphoglycerate mutase family protein			H6797_01330	462	153	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	279204	279572	-							H6797_01335	369		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	279204	279572	-	USN97094.1			DUF4260 domain-containing protein			H6797_01335	369	122	
gene	tRNA	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	279821	279895	-							H6797_01340	75		
tRNA		GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	279821	279895	-				tRNA-Gly			H6797_01340	75		anticodon=TCC
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	279952	280338	+							H6797_01345	387		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	279952	280338	+	USN96828.1			hypothetical protein			H6797_01345	387	128	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	280478	280849	+							H6797_01350	372		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	280478	280849	+	USN96829.1			hypothetical protein			H6797_01350	372	123	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	281009	281530	+							H6797_01355	522		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	281009	281530	+	USN96830.1			hypothetical protein			H6797_01355	522	173	
gene	tRNA	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	281584	281660	-							H6797_01360	77		
tRNA		GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	281584	281660	-				tRNA-His			H6797_01360	77		anticodon=GTG
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	281727	283256	-							H6797_01365	1530		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	281727	283256	-	USN96831.1			UDP-N-acetylglucosamine 1-carboxyvinyltransferase			H6797_01365	1530	509	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	283465	284742	+							H6797_01370	1278		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	283465	284742	+	USN96832.1			serine hydroxymethyltransferase			H6797_01370	1278	425	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	284815	285300	-							H6797_01375	486		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	284815	285300	-	USN96833.1			type II secretion system protein			H6797_01375	486	161	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	285386	286456	-					murB		H6797_01380	1071		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	285386	286456	-	USN96834.1			UDP-N-acetylmuramate dehydrogenase	murB		H6797_01380	1071	356	
gene	tRNA	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	286530	286606	+							H6797_01385	77		
tRNA		GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	286530	286606	+				tRNA-Arg			H6797_01385	77		anticodon=TCG
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	286812	287681	-							H6797_01390	870		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	286812	287681	-	USN96835.1			prepilin-type N-terminal cleavage/methylation domain-containing protein			H6797_01390	870	289	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	287662	288165	-							H6797_01395	504		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	287662	288165	-	USN96836.1			prepilin-type N-terminal cleavage/methylation domain-containing protein			H6797_01395	504	167	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	288174	290249	-							H6797_01400	2076		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	288174	290249	-	USN96837.1			hypothetical protein			H6797_01400	2076	691	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	290326	290694	-							H6797_01405	369		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	290326	290694	-	USN96838.1			DUF2267 domain-containing protein			H6797_01405	369	122	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	290827	292017	+							H6797_01410	1191		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	290827	292017	+	USN96839.1			permease			H6797_01410	1191	396	
gene	tRNA	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	292143	292219	+							H6797_01415	77		
tRNA		GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	292143	292219	+				tRNA-Lys			H6797_01415	77		anticodon=CTT
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	292367	293455	+							H6797_01420	1089		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	292367	293455	+	USN96840.1			YHYH protein			H6797_01420	1089	362	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	293490	294371	-							H6797_01425	882		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	293490	294371	-	USN96841.1			hypothetical protein			H6797_01425	882	293	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	294516	295040	+							H6797_01430	525		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	294516	295040	+	USN97095.1			prepilin-type N-terminal cleavage/methylation domain-containing protein			H6797_01430	525	174	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	295037	296452	-							H6797_01435	1416		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	295037	296452	-	USN96842.1			hypothetical protein			H6797_01435	1416	471	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	296454	297116	-							H6797_01440	663		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	296454	297116	-	USN96843.1			type II secretion system protein			H6797_01440	663	220	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	297113	297508	-							H6797_01445	396		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	297113	297508	-	USN96844.1			prepilin-type N-terminal cleavage/methylation domain-containing protein			H6797_01445	396	131	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	297580	297996	-							H6797_01450	417		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	297580	297996	-	USN96845.1			hypothetical protein			H6797_01450	417	138	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	298065	298877	+							H6797_01455	813		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	298065	298877	+	USN96846.1			bifunctional 5,10-methylenetetrahydrofolate dehydrogenase/5,10-methenyltetrahydrofolate cyclohydrolase			H6797_01455	813	270	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	298898	299266	-							H6797_01460	369		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	298898	299266	-	USN96847.1			response regulator transcription factor			H6797_01460	369	122	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	299307	300149	-							H6797_01465	843		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	299307	300149	-	USN96848.1			ATP-binding cassette domain-containing protein			H6797_01465	843	280	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	300146	301606	-							H6797_01470	1461		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	300146	301606	-	USN96849.1			hypothetical protein			H6797_01470	1461	486	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	301782	301949	+							H6797_01475	168		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	301782	301949	+	USN96850.1			hypothetical protein			H6797_01475	168	55	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	301946	302098	+							H6797_01480	153		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	301946	302098	+	USN96851.1			hypothetical protein			H6797_01480	153	50	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	302267	303706	+							H6797_01485	1440		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	302267	303706	+	USN96852.1			hypothetical protein			H6797_01485	1440	479	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	303749	305986	+							H6797_01490	2238		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	303749	305986	+	USN96853.1			hypothetical protein			H6797_01490	2238	745	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	305970	306185	-							H6797_01495	216		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	305970	306185	-	USN96854.1			hypothetical protein			H6797_01495	216	71	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	306307	307521	-							H6797_01500	1215		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	306307	307521	-	USN96855.1			DUF11 domain-containing protein			H6797_01500	1215	404	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	307939	309132	-							H6797_01505	1194		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	307939	309132	-	USN96856.1			hypothetical protein			H6797_01505	1194	397	
gene	tRNA	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	309766	309840	+							H6797_01510	75		
tRNA		GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	309766	309840	+				tRNA-Glu			H6797_01510	75		anticodon=TTC
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	310195	310917	+							H6797_01515	723		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	310195	310917	+	USN96857.1			hypothetical protein			H6797_01515	723	240	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	311020	312441	+					pyk		H6797_01520	1422		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	311020	312441	+	USN96858.1			pyruvate kinase	pyk		H6797_01520	1422	473	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	312469	313683	+							H6797_01525	1215		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	312469	313683	+	USN96859.1			phosphoglycerate kinase			H6797_01525	1215	404	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	313724	314500	+							H6797_01530	777		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	313724	314500	+	USN96860.1			triose-phosphate isomerase			H6797_01530	777	258	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	314497	315495	+							H6797_01535	999		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	314497	315495	+	USN96861.1			hypothetical protein			H6797_01535	999	332	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	315520	317643	+							H6797_01540	2124		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	315520	317643	+	USN96862.1			UvrD-helicase domain-containing protein			H6797_01540	2124	707	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	317667	318122	+							H6797_01545	456		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	317667	318122	+	USN96863.1			NUDIX hydrolase			H6797_01545	456	151	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	318195	319400	+							H6797_01550	1206		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	318195	319400	+	USN96864.1			DUF348 domain-containing protein			H6797_01550	1206	401	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	319411	320172	+					rsmA		H6797_01555	762		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	319411	320172	+	USN96865.1			ribosomal RNA small subunit methyltransferase A	rsmA		H6797_01555	762	253	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	320196	321683	+							H6797_01560	1488		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	320196	321683	+	USN96866.1			methionine--tRNA ligase			H6797_01560	1488	495	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	321684	322427	+							H6797_01565	744		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	321684	322427	+	USN96867.1			TatD family hydrolase			H6797_01565	744	247	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	322485	322817	+							H6797_01570	333		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	322485	322817	+	USN96868.1			hypothetical protein			H6797_01570	333	110	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	322801	323226	+							H6797_01575	426		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	322801	323226	+	USN96869.1			hypothetical protein			H6797_01575	426	141	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	323248	324405	+							H6797_01580	1158		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	323248	324405	+	USN96870.1			cysteine desulfurase			H6797_01580	1158	385	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	324437	325015	+							H6797_01585	579		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	324437	325015	+	USN97096.1			YdcF family protein			H6797_01585	579	192	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	325015	326040	+					mnmA		H6797_01590	1026		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	325015	326040	+	USN96871.1			tRNA 2-thiouridine(34) synthase MnmA	mnmA		H6797_01590	1026	341	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	326046	327341	-							H6797_01595	1296		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	326046	327341	-	USN96872.1			hypothetical protein			H6797_01595	1296	431	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	327424	329304	+							H6797_01600	1881		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	327424	329304	+	USN96873.1			alanine--tRNA ligase			H6797_01600	1881	626	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	329301	330284	-							H6797_01605	984		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	329301	330284	-	USN96874.1			hypothetical protein			H6797_01605	984	327	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	330381	331649	+							H6797_01610	1269		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	330381	331649	+	USN96875.1			rod shape-determining protein			H6797_01610	1269	422	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	331653	333320	+							H6797_01615	1668		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	331653	333320	+	USN96876.1			hypothetical protein			H6797_01615	1668	555	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	333313	333714	+					ruvX		H6797_01620	402		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	333313	333714	+	USN96877.1			Holliday junction resolvase RuvX	ruvX		H6797_01620	402	133	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	333704	334909	+					mltG		H6797_01625	1206		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	333704	334909	+	USN96878.1			endolytic transglycosylase MltG	mltG		H6797_01625	1206	401	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	335303	336403	+							H6797_01630	1101		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	335303	336403	+	USN96879.1			LysM peptidoglycan-binding domain-containing protein			H6797_01630	1101	366	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	336471	337769	+					obgE		H6797_01635	1299		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	336471	337769	+	USN96880.1			GTPase ObgE	obgE		H6797_01635	1299	432	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	338839	340275	+					sbcB		H6797_01640	1437		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	338839	340275	+	USN96881.1			exodeoxyribonuclease I	sbcB		H6797_01640	1437	478	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	340272	340562	-							H6797_01645	291		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	340272	340562	-	USN96882.1			hypothetical protein			H6797_01645	291	96	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	340708	340920	+							H6797_01650	213		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	340708	340920	+	USN96883.1			hypothetical protein			H6797_01650	213	70	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	341023	343185	-							H6797_01655	2163		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	341023	343185	-	USN96884.1			hypothetical protein			H6797_01655	2163	720	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	343232	345856	-							H6797_01660	2625		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	343232	345856	-	USN96885.1			hypothetical protein			H6797_01660	2625	874	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	345879	346136	-							H6797_01665	258		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	345879	346136	-	USN96886.1			hypothetical protein			H6797_01665	258	85	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	346377	349193	+					uvrA		H6797_01670	2817		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	346377	349193	+	USN96887.1			excinuclease ABC subunit UvrA	uvrA		H6797_01670	2817	938	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	349201	349833	-							H6797_01675	633		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	349201	349833	-	USN96888.1			DedA family protein			H6797_01675	633	210	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	349924	350661	+							H6797_01680	738		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	349924	350661	+	USN96889.1			50S ribosomal protein L25			H6797_01680	738	245	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	350760	351212	-							H6797_01685	453		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	350760	351212	-	USN96890.1			hypothetical protein			H6797_01685	453	150	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	351378	351881	-							H6797_01690	504		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	351378	351881	-	USN96891.1			hypothetical protein			H6797_01690	504	167	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	352138	353031	+							H6797_01695	894		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	352138	353031	+	USN96892.1			rhodanese-related sulfurtransferase			H6797_01695	894	297	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	353066	353698	+							H6797_01700	633		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	353066	353698	+	USN96893.1			hypothetical protein			H6797_01700	633	210	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	353692	354423	-							H6797_01705	732		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	353692	354423	-	USN96894.1			rRNA adenine N(6)-methyltransferase family protein			H6797_01705	732	243	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	354486	355214	+							H6797_01710	729		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	354486	355214	+	USN96895.1			VIT1/CCC1 transporter family protein			H6797_01710	729	242	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	355231	356778	+							H6797_01715	1548		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	355231	356778	+	USN96896.1			excinuclease ABC subunit UvrC			H6797_01715	1548	515	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	356791	358005	+							H6797_01720	1215		
CDS	with_protein	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	356791	358005	+	USN96897.1			aminopeptidase P N-terminal domain-containing protein			H6797_01720	1215	404	
gene	protein_coding	GCA_023898645.1	Primary Assembly	chromosome		CP060232.1	358039	358428	+							H6797_01725	390		
