feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	361935	362660	-							NSJP_0362	726		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	361935	362660	-	SLM46534.1			conserved protein of unknown function			NSJP_0362	726	241	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	362548	362718	-							NSJP_0363	171		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	362548	362718	-	SLM46535.1			protein of unknown function			NSJP_0363	171	56	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	362715	366851	-							NSJP_0364	4137		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	362715	366851	-	SLM46536.1			protein of unknown function			NSJP_0364	4137	1378	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	367076	367930	-							NSJP_0365	855		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	367076	367930	-	SLM46537.1			protein of unknown function			NSJP_0365	855	284	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	368135	369745	-							NSJP_0366	1611		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	368135	369745	-	SLM46538.1			Outer membrane efflux protein			NSJP_0366	1611	536	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	369748	370932	-							NSJP_0367	1185		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	369748	370932	-	SLM46539.1			Efflux transporter, RND family, MFP subunit			NSJP_0367	1185	394	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	370929	372620	-							NSJP_0368	1692		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	370929	372620	-	SLM46540.1			AcrB/AcrD/AcrF family protein (fragment)			NSJP_0368	1692	563	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	372604	374103	-							NSJP_0369	1500		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	372604	374103	-	SLM46541.1			AcrB/AcrD/AcrF family protein (fragment)			NSJP_0369	1500	499	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	374084	374296	+							NSJP_0370	213		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	374084	374296	+	SLM46542.1			protein of unknown function			NSJP_0370	213	70	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	374422	374568	-							NSJP_0371	147		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	374422	374568	-	SLM46543.1			protein of unknown function			NSJP_0371	147	48	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	374567	375394	+					modA		NSJP_0372	828		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	374567	375394	+	SLM46544.1			Molybdenum ABC transporter, periplasmic binding protein	modA		NSJP_0372	828	275	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	375433	376149	-							NSJP_0373	717		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	375433	376149	-	SLM46545.1			conserved exported protein of unknown function			NSJP_0373	717	238	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	376177	376605	-							NSJP_0374	429		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	376177	376605	-	SLM46546.1			protein of unknown function			NSJP_0374	429	142	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	376630	377064	-							NSJP_0375	435		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	376630	377064	-	SLM46547.1			conserved protein of unknown function			NSJP_0375	435	144	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	377293	377472	+							NSJP_0376	180		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	377293	377472	+	SLM46548.1			protein of unknown function			NSJP_0376	180	59	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	377496	377936	-							NSJP_0377	441		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	377496	377936	-	SLM46549.1			conserved protein of unknown function			NSJP_0377	441	146	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	377933	378898	-							NSJP_0378	966		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	377933	378898	-	SLM46550.1			protein of unknown function			NSJP_0378	966	321	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	379231	379395	-							NSJP_0379	165		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	379231	379395	-	SLM46551.1			protein of unknown function			NSJP_0379	165	54	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	379569	380750	+							NSJP_0380	1182		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	379569	380750	+	SLM46552.1			putative glucose-fructose oxidoreductase oxidoreductase protein			NSJP_0380	1182	393	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	380771	381289	-							NSJP_0381	519		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	380771	381289	-	SLM46553.1			exported protein of unknown function			NSJP_0381	519	172	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	381542	381991	-							NSJP_0382	450		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	381542	381991	-	SLM46554.1			Two component transcriptional regulator, LuxR family (fragment)			NSJP_0382	450	149	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	382186	382659	-							NSJP_0383	474		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	382186	382659	-	SLM46555.1			Carbohydrate-binding protein			NSJP_0383	474	157	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	382928	383044	-							NSJP_0384	117		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	382928	383044	-	SLM46556.1			protein of unknown function			NSJP_0384	117	38	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	383113	384075	+							NSJP_0385	963		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	383113	384075	+	SLM46557.1			Thioredoxin reductase			NSJP_0385	963	320	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	384102	384368	-							NSJP_0386	267		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	384102	384368	-	SLM46558.1			protein of unknown function			NSJP_0386	267	88	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	384488	385471	-							NSJP_0387	984		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	384488	385471	-	SLM46559.1			Glycosyl transferase family 2			NSJP_0387	984	327	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	385674	385985	+							NSJP_0388	312		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	385674	385985	+	SLM46560.1			protein of unknown function			NSJP_0388	312	103	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	385937	386953	-							NSJP_0389	1017		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	385937	386953	-	SLM46561.1			protein of unknown function			NSJP_0389	1017	338	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	387287	387793	+							NSJP_0390	507		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	387287	387793	+	SLM46562.1			protein of unknown function			NSJP_0390	507	168	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	387918	388436	-							NSJP_0391	519		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	387918	388436	-	SLM46563.1			protein of unknown function			NSJP_0391	519	172	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	388424	388594	-							NSJP_0392	171		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	388424	388594	-	SLM46564.1			protein of unknown function			NSJP_0392	171	56	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	388658	389062	-							NSJP_0393	405		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	388658	389062	-	SLM46565.1			conserved protein of unknown function			NSJP_0393	405	134	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	389248	389859	+							NSJP_0394	612		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	389248	389859	+	SLM46566.1			protein of unknown function			NSJP_0394	612	203	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	390020	390217	+							NSJP_0395	198		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	390020	390217	+	SLM46567.1			protein of unknown function			NSJP_0395	198	65	
gene	tRNA	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	390148	390223	-							NSJP_TRNA42	76		
tRNA		GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	390148	390223	-				tRNA-Lys			NSJP_TRNA42	76		
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	390407	390604	-							NSJP_0396	198		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	390407	390604	-	SLM46568.1			protein of unknown function			NSJP_0396	198	65	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	390933	391232	+							NSJP_0397	300		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	390933	391232	+	SLM46569.1			exported protein of unknown function			NSJP_0397	300	99	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	391465	391644	-							NSJP_0398	180		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	391465	391644	-	SLM46570.1			Sel1 domain protein repeat-containing protein (fragment)			NSJP_0398	180	59	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	391769	392248	-					fur		NSJP_0399	480		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	391769	392248	-	SLM46571.1			Ferric uptake regulation protein	fur		NSJP_0399	480	159	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	392588	393898	-					purA		NSJP_0400	1311		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	392588	393898	-	SLM46572.1			adenylosuccinate synthetase	purA		NSJP_0400	1311	436	
gene	tRNA	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	394151	394226	+							NSJP_TRNA1	76		
tRNA		GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	394151	394226	+				tRNA-Ala			NSJP_TRNA1	76		
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	394630	396498	+							NSJP_0401	1869		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	394630	396498	+	SLM46573.1			putative ABC-type transport system, ATPase component			NSJP_0401	1869	622	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	396593	396982	-							NSJP_0402	390		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	396593	396982	-	SLM46574.1			conserved protein of unknown function			NSJP_0402	390	129	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	397037	398332	-					rarA		NSJP_0403	1296		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	397037	398332	-	SLM46575.1			Replication-associated recombination protein A	rarA		NSJP_0403	1296	431	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	398443	399243	+							NSJP_0404	801		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	398443	399243	+	SLM46576.1			putative 3-oxoadipate enol-lactonase			NSJP_0404	801	266	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	399240	399881	-					folE		NSJP_0405	642		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	399240	399881	-	SLM46577.1			GTP cyclohydrolase 1	folE		NSJP_0405	642	213	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	399909	400319	-					pts		NSJP_0406	411		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	399909	400319	-	SLM46578.1			6-carboxy-5,6,7,8-tetrahydropterin synthase	pts		NSJP_0406	411	136	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	400447	400767	-					erpA		NSJP_0407	321		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	400447	400767	-	SLM46579.1			Iron-sulfur cluster insertion protein ErpA 2	erpA		NSJP_0407	321	106	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	400836	401183	-					fdx		NSJP_0408	348		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	400836	401183	-	SLM46580.1			2Fe-2S ferredoxin	fdx		NSJP_0408	348	115	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	401194	402495	-					nuoF		NSJP_0409	1302		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	401194	402495	-	SLM46581.1			NADH-quinone oxidoreductase subunit F 2	nuoF		NSJP_0409	1302	433	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	402668	403255	-							NSJP_0410	588		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	402668	403255	-	SLM46582.1			conserved membrane protein of unknown function			NSJP_0410	588	195	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	403621	404643	-					mdh		NSJP_0411	1023		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	403621	404643	-	SLM46583.1			Malate dehydrogenase	mdh		NSJP_0411	1023	340	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	404659	405063	-							NSJP_0412	405		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	404659	405063	-	SLM46584.1			conserved protein of unknown function			NSJP_0412	405	134	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	405073	408084	-							NSJP_0413	3012		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	405073	408084	-	SLM46585.1			conserved protein of unknown function			NSJP_0413	3012	1003	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	408191	408616	+							NSJP_0414	426		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	408191	408616	+	SLM46586.1			putative Ferredoxin-thioredoxin reductase, catalytic subunit			NSJP_0414	426	141	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	408681	409133	-							NSJP_0415	453		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	408681	409133	-	SLM46587.1			conserved membrane protein of unknown function			NSJP_0415	453	150	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	409124	409549	-							NSJP_0416	426		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	409124	409549	-	SLM46588.1			conserved protein of unknown function			NSJP_0416	426	141	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	409549	409854	-							NSJP_0417	306		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	409549	409854	-	SLM46589.1			conserved protein of unknown function			NSJP_0417	306	101	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	409881	410711	-					norQ		NSJP_0418	831		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	409881	410711	-	SLM46590.1			Protein NorQ	norQ		NSJP_0418	831	276	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	410789	414280	-							NSJP_0419	3492		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	410789	414280	-	SLM46591.1			putative Histidine kinase			NSJP_0419	3492	1163	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	414284	415789	-							NSJP_0420	1506		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	414284	415789	-	SLM46592.1			conserved protein of unknown function			NSJP_0420	1506	501	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	415713	415844	+							NSJP_0421	132		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	415713	415844	+	SLM46593.1			protein of unknown function			NSJP_0421	132	43	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	415955	416968	+							NSJP_0422	1014		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	415955	416968	+	SLM46594.1			putative Diguanylate cyclase			NSJP_0422	1014	337	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	417026	418510	+							NSJP_0423	1485		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	417026	418510	+	SLM46595.1			conserved protein of unknown function			NSJP_0423	1485	494	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	418565	418819	+							NSJP_0424	255		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	418565	418819	+	SLM46596.1			putative Glutaredoxin			NSJP_0424	255	84	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	418897	420087	+					kamA		NSJP_0425	1191		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	418897	420087	+	SLM46597.1			L-lysine 2,3-aminomutase	kamA		NSJP_0425	1191	396	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	420042	421292	-							NSJP_0426	1251		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	420042	421292	-	SLM46598.1			protein of unknown function			NSJP_0426	1251	416	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	420087	421241	+					dcd		NSJP_0427	1155		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	420087	421241	+	SLM46599.1			2'-deoxycytidine 5'-triphosphate deaminase	dcd		NSJP_0427	1155	384	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	421263	421676	+							NSJP_0428	414		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	421263	421676	+	SLM46600.1			conserved membrane protein of unknown function			NSJP_0428	414	137	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	421761	422570	+							NSJP_0429	810		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	421761	422570	+	SLM46601.1			conserved protein of unknown function			NSJP_0429	810	269	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	422581	423315	+					fabG		NSJP_0430	735		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	422581	423315	+	SLM46602.1			3-oxoacyl-(Acyl-carrier-protein) reductase	fabG		NSJP_0430	735	244	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	423368	423772	+							NSJP_0431	405		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	423368	423772	+	SLM46603.1			conserved protein of unknown function			NSJP_0431	405	134	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	423947	424219	-							NSJP_0432	273		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	423947	424219	-	SLM46604.1			protein of unknown function			NSJP_0432	273	90	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	424530	424853	-					grxD		NSJP_0433	324		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	424530	424853	-	SLM46605.1			Glutaredoxin	grxD		NSJP_0433	324	107	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	424864	425103	-							NSJP_0434	240		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	424864	425103	-	SLM46606.1			conserved protein of unknown function			NSJP_0434	240	79	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	425480	425683	-							NSJP_0435	204		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	425480	425683	-	SLM46607.1			protein of unknown function			NSJP_0435	204	67	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	425871	426308	+							NSJP_0436	438		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	425871	426308	+	SLM46608.1			putative Response regulator, CheY-like			NSJP_0436	438	145	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	426388	427455	+							NSJP_0437	1068		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	426388	427455	+	SLM46609.1			putative Histidine kinase			NSJP_0437	1068	355	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	427452	429965	+							NSJP_0438	2514		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	427452	429965	+	SLM46610.1			putative Histidine kinase			NSJP_0438	2514	837	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	429926	430519	+							NSJP_0439	594		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	429926	430519	+	SLM46611.1			conserved exported protein of unknown function			NSJP_0439	594	197	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	430581	431654	-							NSJP_0440	1074		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	430581	431654	-	SLM46612.1			conserved membrane protein of unknown function			NSJP_0440	1074	357	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	431689	432132	-							NSJP_0441	444		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	431689	432132	-	SLM46613.1			conserved protein of unknown function			NSJP_0441	444	147	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	432257	434545	-							NSJP_0442	2289		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	432257	434545	-	SLM46614.1			putative Penicillin-binding protein 1B			NSJP_0442	2289	762	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	434659	436164	-							NSJP_0443	1506		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	434659	436164	-	SLM46615.1			Na+/solute symporter			NSJP_0443	1506	501	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	436361	437035	+					fkpA		NSJP_0444	675		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	436361	437035	+	SLM46616.1			FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	fkpA		NSJP_0444	675	224	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	437259	437663	+							NSJP_0445	405		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	437259	437663	+	SLM46617.1			protein of unknown function			NSJP_0445	405	134	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	437926	438069	-							NSJP_0446	144		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	437926	438069	-	SLM46618.1			protein of unknown function			NSJP_0446	144	47	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	438255	438761	-							NSJP_0447	507		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	438255	438761	-	SLM46619.1			conserved protein of unknown function			NSJP_0447	507	168	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	438619	438834	-							NSJP_0448	216		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	438619	438834	-	SLM46620.1			protein of unknown function			NSJP_0448	216	71	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	438845	439276	-							NSJP_0449	432		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	438845	439276	-	SLM46621.1			conserved exported protein of unknown function			NSJP_0449	432	143	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	439189	439581	-							NSJP_0450	393		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	439189	439581	-	SLM46622.1			protein of unknown function			NSJP_0450	393	130	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	439649	440041	-							NSJP_0451	393		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	439649	440041	-	SLM46623.1			conserved exported protein of unknown function			NSJP_0451	393	130	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	440046	440693	-							NSJP_0452	648		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	440046	440693	-	SLM46624.1			conserved exported protein of unknown function			NSJP_0452	648	215	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	440811	442322	-							NSJP_0453	1512		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	440811	442322	-	SLM46625.1			conserved protein of unknown function			NSJP_0453	1512	503	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	441531	442574	+							NSJP_0454	1044		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	441531	442574	+	SLM46626.1			protein of unknown function			NSJP_0454	1044	347	
gene	protein_coding	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	442368	443984	-							NSJP_0455	1617		
CDS	with_protein	GCA_900169565.1	Primary Assembly	chromosome	I	LT828648.1	442368	443984	-	SLM46627.1			putative Na+/H+ antiporter			NSJP_0455	1617	538	
