feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	209005	209520	-					nusB		HYD_1870	516		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	209005	209520	-	BDB96054.1			N utilization substance protein B	nusB		HYD_1870	516	171	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	209972	210304	-							HYD_1880	333		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	209972	210304	-	BDB96055.1			hypothetical protein			HYD_1880	333	110	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	210396	211463	+							HYD_1890	1068		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	210396	211463	+	BDB96056.1			hypothetical protein			HYD_1890	1068	355	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	211605	212708	+					recF		HYD_1900	1104		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	211605	212708	+	BDB96057.1			DNA replication and repair protein RecF	recF		HYD_1900	1104	367	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	213119	213745	-							HYD_1910	627		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	213119	213745	-	BDB96058.1			3'-5' exonuclease			HYD_1910	627	208	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	213836	214804	-							HYD_1920	969		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	213836	214804	-	BDB96059.1			hypothetical protein			HYD_1920	969	322	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	214955	216025	-							HYD_1930	1071		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	214955	216025	-	BDB96060.1			AI-2E family transporter			HYD_1930	1071	356	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	216249	217118	+							HYD_1940	870		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	216249	217118	+	BDB96061.1			hypothetical protein			HYD_1940	870	289	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	217182	217904	-					dapB		HYD_1950	723		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	217182	217904	-	BDB96062.1			4-hydroxy-tetrahydrodipicolinate reductase	dapB		HYD_1950	723	240	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	218099	219088	+							HYD_1960	990		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	218099	219088	+	BDB96063.1			hypothetical protein			HYD_1960	990	329	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	219364	220149	+							HYD_1970	786		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	219364	220149	+	BDB96064.1			hypothetical protein			HYD_1970	786	261	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	220183	222369	-					glyS		HYD_1980	2187		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	220183	222369	-	BDB96065.1			glycine--tRNA ligase beta subunit	glyS		HYD_1980	2187	728	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	222515	223417	-					glyQ		HYD_1990	903		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	222515	223417	-	BDB96066.1			glycine--tRNA ligase alpha subunit	glyQ		HYD_1990	903	300	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	223637	225067	-							HYD_2000	1431		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	223637	225067	-	BDB96067.1			hypothetical protein			HYD_2000	1431	476	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	225281	226267	+							HYD_2010	987		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	225281	226267	+	BDB96068.1			hypothetical protein			HYD_2010	987	328	
gene	tRNA	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	226369	226439	+							HYD_t0140	71		
tRNA		GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	226369	226439	+				tRNA-Gln			HYD_t0140	71		
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	226600	227844	+							HYD_2020	1245		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	226600	227844	+	BDB96069.1			multidrug ABC transporter substrate-binding protein			HYD_2020	1245	414	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	227967	228128	-							HYD_2030	162		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	227967	228128	-	BDB96070.1			hypothetical protein			HYD_2030	162	53	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	228190	228882	-							HYD_2040	693		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	228190	228882	-	BDB96071.1			hypothetical protein			HYD_2040	693	230	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	229166	230116	-							HYD_2050	951		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	229166	230116	-	BDB96072.1			hypothetical protein			HYD_2050	951	316	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	230171	232126	-							HYD_2060	1956		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	230171	232126	-	BDB96073.1			hypothetical protein			HYD_2060	1956	651	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	232350	232763	-							HYD_2070	414		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	232350	232763	-	BDB96074.1			hypothetical protein			HYD_2070	414	137	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	232798	233841	-							HYD_2080	1044		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	232798	233841	-	BDB96075.1			hypothetical protein			HYD_2080	1044	347	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	233913	234824	-							HYD_2090	912		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	233913	234824	-	BDB96076.1			hypothetical protein			HYD_2090	912	303	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	235445	236221	+							HYD_2100	777		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	235445	236221	+	BDB96077.1			hypothetical protein			HYD_2100	777	258	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	236290	237324	+							HYD_2110	1035		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	236290	237324	+	BDB96078.1			hypothetical protein			HYD_2110	1035	344	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	237378	237674	+							HYD_2120	297		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	237378	237674	+	BDB96079.1			hypothetical protein			HYD_2120	297	98	
gene	tRNA	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	237750	237825	+							HYD_t0150	76		
tRNA		GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	237750	237825	+				tRNA-Arg			HYD_t0150	76		
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	237840	238127	-							HYD_2130	288		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	237840	238127	-	BDB96080.1			hypothetical protein			HYD_2130	288	95	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	238300	239652	+					murA		HYD_2140	1353		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	238300	239652	+	BDB96081.1			UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA		HYD_2140	1353	450	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	239941	240288	+							HYD_2150	348		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	239941	240288	+	BDB96082.1			hypothetical protein			HYD_2150	348	115	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	240345	241085	-							HYD_2160	741		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	240345	241085	-	BDB96083.1			ABC transporter ATP-binding protein			HYD_2160	741	246	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	241329	241511	-							HYD_2170	183		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	241329	241511	-	BDB96084.1			hypothetical protein			HYD_2170	183	60	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	241467	243377	+					nodM		HYD_2180	1911		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	241467	243377	+	BDB96085.1			glutamine--fructose-6-phosphate aminotransferase [isomerizing]	nodM		HYD_2180	1911	636	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	243625	243867	+					acpP		HYD_2190	243		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	243625	243867	+	BDB96086.1			acyl carrier protein	acpP		HYD_2190	243	80	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	243948	245210	+							HYD_2200	1263		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	243948	245210	+	BDB96087.1			3-oxoacyl-[acyl-carrier-protein] synthase 2			HYD_2200	1263	420	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	246312	247436	-							HYD_2210	1125		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	246312	247436	-	BDB96088.1			hypothetical protein			HYD_2210	1125	374	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	247592	248230	-					tmk		HYD_2220	639		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	247592	248230	-	BDB96089.1			thymidylate kinase	tmk		HYD_2220	639	212	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	248445	249530	+							HYD_2230	1086		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	248445	249530	+	BDB96090.1			hypothetical protein			HYD_2230	1086	361	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	249677	251074	+					der		HYD_2240	1398		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	249677	251074	+	BDB96091.1			GTPase Der	der		HYD_2240	1398	465	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	251099	252091	-					gpsA		HYD_2250	993		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	251099	252091	-	BDB96092.1			glycerol-3-phosphate dehydrogenase [NAD(P)+]	gpsA		HYD_2250	993	330	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	252214	253221	+							HYD_2260	1008		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	252214	253221	+	BDB96093.1			hypothetical protein			HYD_2260	1008	335	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	253348	254490	-					dnaJ		HYD_2270	1143		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	253348	254490	-	BDB96094.1			chaperone protein DnaJ	dnaJ		HYD_2270	1143	380	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	254625	255215	-							HYD_2280	591		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	254625	255215	-	BDB96095.1			UPF0301 protein			HYD_2280	591	196	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	255726	256115	-							HYD_2290	390		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	255726	256115	-	BDB96096.1			hypothetical protein			HYD_2290	390	129	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	256834	257166	+							HYD_2300	333		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	256834	257166	+	BDB96097.1			hypothetical protein			HYD_2300	333	110	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	257199	257690	+							HYD_2310	492		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	257199	257690	+	BDB96098.1			ribose 5-phosphate isomerase B			HYD_2310	492	163	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	257779	258792	-					ftsW		HYD_2320	1014		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	257779	258792	-	BDB96099.1			cell division protein FtsW	ftsW		HYD_2320	1014	337	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	259422	259592	-							HYD_2330	171		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	259422	259592	-	BDB96100.1			hypothetical protein			HYD_2330	171	56	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	259983	260246	-							HYD_2340	264		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	259983	260246	-	BDB96101.1			hypothetical protein			HYD_2340	264	87	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	260245	261285	+							HYD_2350	1041		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	260245	261285	+	BDB96102.1			hypothetical protein			HYD_2350	1041	346	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	261376	262341	-					prfB		HYD_2360	966		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	261376	262341	-	BDB96103.1			peptide chain release factor 2	prfB		HYD_2360	966	321	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	262717	264417	+							HYD_2370	1701		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	262717	264417	+	BDB96104.1			type I secretion protein TolC			HYD_2370	1701	566	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	264714	266777	+							HYD_2380	2064		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	264714	266777	+	BDB96105.1			penicillin-binding protein 1C			HYD_2380	2064	687	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	267024	267296	-							HYD_2390	273		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	267024	267296	-	BDB96106.1			hypothetical protein			HYD_2390	273	90	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	268113	268310	-							HYD_2400	198		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	268113	268310	-	BDB96107.1			hypothetical protein			HYD_2400	198	65	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	268333	269070	+							HYD_2410	738		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	268333	269070	+	BDB96108.1			hypothetical protein			HYD_2410	738	245	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	269111	270040	-							HYD_2420	930		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	269111	270040	-	BDB96109.1			hypothetical protein			HYD_2420	930	309	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	270207	270719	-							HYD_2430	513		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	270207	270719	-	BDB96110.1			hypothetical protein			HYD_2430	513	170	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	270755	272602	-					aspS		HYD_2440	1848		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	270755	272602	-	BDB96111.1			aspartate--tRNA(Asp/Asn) ligase	aspS		HYD_2440	1848	615	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	272810	275152	-					bamA		HYD_2450	2343		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	272810	275152	-	BDB96112.1			outer membrane protein assembly factor BamA	bamA		HYD_2450	2343	780	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	275461	276057	-					PSrp1		HYD_2460	597		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	275461	276057	-	BDB96113.1			ribosomal subunit interface protein	PSrp1		HYD_2460	597	198	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	276136	276639	-					rplI		HYD_2470	504		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	276136	276639	-	BDB96114.1			50S ribosomal protein L9	rplI		HYD_2470	504	167	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	276611	277420	-							HYD_2480	810		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	276611	277420	-	BDB96115.1			hypothetical protein			HYD_2480	810	269	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	277515	278150	-							HYD_2490	636		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	277515	278150	-	BDB96116.1			hypothetical protein			HYD_2490	636	211	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	278273	278749	-					secB		HYD_2500	477		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	278273	278749	-	BDB96117.1			protein-export protein SecB	secB		HYD_2500	477	158	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	278849	279175	-							HYD_2510	327		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	278849	279175	-	BDB96118.1			hypothetical protein			HYD_2510	327	108	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	279442	280830	+							HYD_2520	1389		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	279442	280830	+	BDB96119.1			hypothetical protein			HYD_2520	1389	462	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	281212	283683	-					topA		HYD_2530	2472		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	281212	283683	-	BDB96120.1			DNA topoisomerase 1	topA		HYD_2530	2472	823	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	284242	284676	+							HYD_2540	435		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	284242	284676	+	BDB96121.1			hypothetical protein			HYD_2540	435	144	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	284720	285043	-							HYD_2550	324		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	284720	285043	-	BDB96122.1			hypothetical protein			HYD_2550	324	107	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	285040	286497	-					atpD		HYD_2560	1458		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	285040	286497	-	BDB96123.1			ATP synthase subunit beta	atpD		HYD_2560	1458	485	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	286544	287419	-					atpG		HYD_2570	876		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	286544	287419	-	BDB96124.1			ATP synthase gamma chain	atpG		HYD_2570	876	291	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	287441	288976	-					atpA		HYD_2580	1536		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	287441	288976	-	BDB96125.1			ATP synthase subunit alpha	atpA		HYD_2580	1536	511	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	288957	289526	-							HYD_2590	570		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	288957	289526	-	BDB96126.1			hypothetical protein			HYD_2590	570	189	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	289714	290772	-					mnmA		HYD_2600	1059		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	289714	290772	-	BDB96127.1			tRNA-specific 2-thiouridylase MnmA	mnmA		HYD_2600	1059	352	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	290865	291383	-							HYD_2610	519		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	290865	291383	-	BDB96128.1			hypothetical protein			HYD_2610	519	172	
gene	tRNA	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	291410	291482	-							HYD_t0160	73		
tRNA		GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	291410	291482	-				tRNA-Glu			HYD_t0160	73		
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	291819	293300	+					secD		HYD_2620	1482		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	291819	293300	+	BDB96129.1			protein translocase subunit SecD	secD		HYD_2620	1482	493	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	293399	294361	+							HYD_2630	963		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	293399	294361	+	BDB96130.1			hypothetical protein			HYD_2630	963	320	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	294508	295635	+							HYD_2640	1128		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	294508	295635	+	BDB96131.1			hypothetical protein			HYD_2640	1128	375	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	296278	296589	-					rplX		HYD_2650	312		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	296278	296589	-	BDB96132.1			50S ribosomal protein L24	rplX		HYD_2650	312	103	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	296591	297067	-					rplN		HYD_2660	477		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	296591	297067	-	BDB96133.1			50S ribosomal protein L14	rplN		HYD_2660	477	158	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	297117	300299	-							HYD_2670	3183		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	297117	300299	-	BDB96134.1			hypothetical protein			HYD_2670	3183	1060	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	300466	301170	-					psd		HYD_2680	705		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	300466	301170	-	BDB96135.1			phosphatidylserine decarboxylase proenzyme	psd		HYD_2680	705	234	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	301338	301568	+							HYD_2690	231		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	301338	301568	+	BDB96136.1			hypothetical protein			HYD_2690	231	76	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	301734	301964	+							HYD_2700	231		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	301734	301964	+	BDB96137.1			hypothetical protein			HYD_2700	231	76	
gene	tRNA	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	302021	302092	-							HYD_t0170	72		
tRNA		GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	302021	302092	-				tRNA-Gly			HYD_t0170	72		
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	302309	302596	+					rpmB		HYD_2710	288		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	302309	302596	+	BDB96138.1			50S ribosomal protein L28	rpmB		HYD_2710	288	95	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	303158	304429	+					rho		HYD_2720	1272		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	303158	304429	+	BDB96139.1			transcription termination factor Rho	rho		HYD_2720	1272	423	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	304545	305015	-							HYD_2730	471		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	304545	305015	-	BDB96140.1			hypothetical protein			HYD_2730	471	156	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	305028	306230	-							HYD_2740	1203		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	305028	306230	-	BDB96141.1			aminotransferase DegT			HYD_2740	1203	400	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	306366	307415	-							HYD_2750	1050		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	306366	307415	-	BDB96142.1			glycosyl transferase			HYD_2750	1050	349	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	307602	308447	+							HYD_2760	846		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	307602	308447	+	BDB96143.1			deoxyribonuclease			HYD_2760	846	281	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	308444	309220	+							HYD_2770	777		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	308444	309220	+	BDB96144.1			metal-dependent hydrolase			HYD_2770	777	258	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	309369	309818	-					tadA		HYD_2780	450		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	309369	309818	-	BDB96145.1			tRNA-specific adenosine deaminase	tadA		HYD_2780	450	149	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	309924	310313	-							HYD_2790	390		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	309924	310313	-	BDB96146.1			hypothetical protein			HYD_2790	390	129	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	310473	311678	-					tgt		HYD_2800	1206		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	310473	311678	-	BDB96147.1			queuine tRNA-ribosyltransferase	tgt		HYD_2800	1206	401	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	311830	314061	-							HYD_2810	2232		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	311830	314061	-	BDB96148.1			penicillin-binding protein 1A			HYD_2810	2232	743	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	314230	315195	-					era		HYD_2820	966		
CDS	with_protein	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	314230	315195	-	BDB96149.1			GTPase Era	era		HYD_2820	966	321	
gene	protein_coding	GCA_021654655.1	Primary Assembly	chromosome		AP025225.1	315478	315711	+							HYD_2830	234		
